Datatype: PopulationSize
  1.09	        8.00	        0.00	        0.00	        1.00	        7.00	        1.00
  1.10	        8.00	        0.00	        0.00	        1.00	        7.00	        1.00
  1.11	        8.00	        0.00	        0.00	        1.00	        7.00	        1.00
  1.12	        8.00	        0.00	        0.00	        1.00	        7.00	        1.00
  1.13	        9.00	        0.00	        0.00	        1.00	        8.00	        1.00
  1.14	        9.00	        0.00	        0.00	        1.00	        8.00	        1.00
  1.15	        9.00	        0.00	        0.00	        1.00	        8.00	        1.00
  1.16	        9.00	        0.00	        0.00	        1.00	        8.00	        1.00
  1.17	        9.00	        0.00	        0.00	        1.00	        8.00	        1.00
  1.18	       10.00	        0.00	        0.00	        1.00	        9.00	        1.00
  1.19	       10.00	        0.00	        0.00	        1.00	        9.00	        1.00
  1.20	       10.00	        0.00	        0.00	        1.00	        9.00	        1.00
  1.21	       10.00	        0.00	        0.00	        1.00	        9.00	        1.00
  1.22	       10.00	        0.00	        0.00	        1.00	        9.00	        1.00
  1.23	       10.00	        0.00	        0.00	        1.00	        9.00	        1.00
  1.24	       10.00	        0.00	        0.00	        1.00	        9.00	        1.00
  1.25	       10.00	        0.00	        0.00	        1.00	        9.00	        1.00
  1.26	       10.00	        0.00	        0.00	        1.00	        9.00	        1.00
  1.27	       11.00	        0.00	        0.00	        1.00	       10.00	        1.00
  1.28	       11.00	        0.00	        0.00	        1.00	       10.00	        1.00
  1.29	       11.00	        0.00	        0.00	        1.00	       10.00	        1.00
  1.30	       11.00	        0.00	        0.00	        1.00	       10.00	        1.00
  1.31	       12.00	        0.00	        0.00	        1.00	       11.00	        1.00
  1.32	       12.00	        0.00	        0.00	        1.00	       11.00	        1.00
  1.33	       13.00	        0.00	        0.00	        1.00	       12.00	        1.00
  1.34	       13.00	        0.00	        0.00	        1.00	       12.00	        1.00
  1.35	       13.00	        0.00	        0.00	        1.00	       12.00	        1.00
  1.36	       13.00	        0.00	        0.00	        1.00	       12.00	        1.00
  1.37	       14.00	        0.00	        0.00	        1.00	       13.00	        1.00
  1.38	       14.00	        0.00	        0.00	        1.00	       13.00	        1.00
  1.39	       14.00	        0.00	        0.00	        1.00	       13.00	        1.00
  1.40	       14.00	        0.00	        0.00	        1.00	       13.00	        1.00
  1.41	       14.00	        0.00	        0.00	        1.00	       13.00	        1.00
  1.42	       15.00	        0.00	        0.00	        1.00	       14.00	        1.00
  1.43	       15.00	        0.00	        0.00	        1.00	       14.00	        1.00
  1.44	       15.00	        0.00	        0.00	        1.00	       14.00	        1.00
  1.45	       15.00	        0.00	        0.00	        1.00	       14.00	        1.00
  1.46	       16.00	        0.00	        0.00	        1.00	       15.00	        1.00
  1.47	       16.00	        0.00	        0.00	        1.00	       15.00	        1.00
  1.48	       16.00	        0.00	        0.00	        1.00	       15.00	        1.00
  1.49	       16.00	        0.00	        0.00	        1.00	       15.00	        1.00
  1.50	       16.00	        0.00	        0.00	        1.00	       15.00	        1.00
  1.51	       16.00	        0.00	        0.00	        1.00	       15.00	        1.00
  1.52	       16.00	        0.00	        0.00	        1.00	       15.00	        1.00
  1.53	       16.00	        0.00	        0.00	        1.00	       15.00	        1.00
  1.54	       16.00	        0.00	        0.00	        1.00	       15.00	        1.00
  1.55	       17.00	        0.00	        0.00	        1.00	       16.00	        1.00
  1.56	       17.00	        0.00	        0.00	        1.00	       16.00	        1.00
  1.57	       17.00	        0.00	        0.00	        1.00	       16.00	        1.00
  1.58	       17.00	        0.00	        0.00	        1.00	       16.00	        1.00
  1.59	       17.00	        0.00	        0.00	        1.00	       16.00	        1.00
  1.60	       17.00	        0.00	        0.00	        1.00	       16.00	        1.00
  1.61	       17.00	        0.00	        0.00	        1.00	       16.00	        1.00
  1.62	       17.00	        0.00	        0.00	        1.00	       16.00	        1.00
  1.63	       18.00	        0.00	        0.00	        1.00	       17.00	        1.00
  1.64	       18.00	        0.00	        0.00	        1.00	       17.00	        1.00
  1.65	       18.00	        0.00	        0.00	        1.00	       17.00	        1.00
  1.66	       20.00	        0.00	        0.00	        1.00	       19.00	        1.00
  1.67	       21.00	        0.00	        0.00	        1.00	       20.00	        1.00
  1.68	       22.00	        0.00	        0.00	        1.00	       21.00	        1.00
  1.69	       22.00	        0.00	        0.00	        1.00	       21.00	        1.00
  1.70	       22.00	        0.00	        0.00	        1.00	       21.00	        1.00
  1.71	       22.00	        0.00	        0.00	        1.00	       21.00	        1.00
  1.72	       22.00	        0.00	        0.00	        1.00	       21.00	        1.00
  1.73	       22.00	        0.00	        0.00	        1.00	       21.00	        1.00
  1.74	       22.00	        0.00	        0.00	        1.00	       21.00	        1.00
  1.75	       23.00	        0.00	        0.00	        1.00	       22.00	        1.00
  1.76	       23.00	        0.00	        0.00	        1.00	       22.00	        1.00
  1.77	       23.00	        0.00	        0.00	        1.00	       22.00	        1.00
  1.78	       23.00	        0.00	        0.00	        1.00	       22.00	        1.00
  1.79	       23.00	        0.00	        0.00	        1.00	       22.00	        1.00
  1.80	       23.00	        0.00	        0.00	        1.00	       22.00	        1.00
  1.81	       23.00	        0.00	        0.00	        1.00	       22.00	        1.00
  1.82	       23.00	        0.00	        0.00	        1.00	       22.00	        1.00
  1.83	       23.00	        0.00	        0.00	        1.00	       22.00	        1.00
  1.84	       24.00	        0.00	        0.00	        1.00	       23.00	        1.00
  1.85	       24.00	        0.00	        0.00	        1.00	       23.00	        1.00
  1.86	       24.00	        0.00	        0.00	        1.00	       23.00	        1.00
  1.87	       25.00	        0.00	        0.00	        1.00	       24.00	        1.00
  1.88	       25.00	        0.00	        0.00	        1.00	       24.00	        1.00
  1.89	       26.00	        0.00	        0.00	        1.00	       25.00	        1.00
  1.90	       27.00	        0.00	        0.00	        1.00	       26.00	        1.00
  1.91	       27.00	        0.00	        0.00	        1.00	       26.00	        1.00
  1.92	       27.00	        0.00	        0.00	        1.00	       26.00	        1.00
  1.93	       27.00	        0.00	        0.00	        1.00	       26.00	        1.00
  1.94	       27.00	        0.00	        0.00	        1.00	       26.00	        1.00
  1.95	       27.00	        0.00	        0.00	        1.00	       26.00	        1.00
  1.96	       28.00	        0.00	        0.00	        1.00	       27.00	        1.00
  1.97	       28.00	        0.00	        0.00	        1.00	       27.00	        1.00
  1.98	       29.00	        0.00	        0.00	        1.00	       28.00	        1.00
  1.99	       30.00	        0.00	        0.00	        1.00	       29.00	        1.00
  2.00	       31.00	        0.00	        0.00	        1.00	       30.00	        1.00
  2.01	       31.00	        0.00	        0.00	        1.00	       30.00	        1.00
  2.02	       31.00	        0.00	        0.00	        1.00	       30.00	        1.00
  2.03	       32.00	        0.00	        0.00	        1.00	       31.00	        1.00
  2.04	       32.00	        0.00	        0.00	        1.00	       31.00	        1.00
  2.05	       33.00	        0.00	        0.00	        1.00	       32.00	        1.00
  2.06	       33.00	        0.00	        0.00	        1.00	       32.00	        1.00
  2.07	       33.00	        0.00	        0.00	        1.00	       32.00	        1.00
  2.08	       33.00	        0.00	        0.00	        1.00	       32.00	        1.00
  2.09	       34.00	        0.00	        0.00	        1.00	       33.00	        1.00
  2.10	       34.00	        0.00	        0.00	        1.00	       33.00	        1.00
  2.11	       34.00	        0.00	        0.00	        1.00	       33.00	        1.00
  2.12	       34.00	        0.00	        0.00	        1.00	       33.00	        1.00
  2.13	       34.00	        0.00	        0.00	        1.00	       33.00	        1.00
  2.14	       36.00	        0.00	        0.00	        1.00	       35.00	        1.00
  2.15	       36.00	        0.00	        0.00	        1.00	       35.00	        1.00
  2.16	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.17	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.18	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.19	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.20	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.21	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.22	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.23	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.24	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.25	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.26	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.27	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.28	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.29	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.30	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.31	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.32	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.33	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.34	       37.00	        0.00	        0.00	        1.00	       36.00	        1.00
  2.35	       39.00	        0.00	        0.00	        1.00	       38.00	        1.00
  2.36	       39.00	        0.00	        0.00	        1.00	       38.00	        1.00
  2.37	       39.00	        0.00	        0.00	        1.00	       38.00	        1.00
  2.38	       40.00	        0.00	        0.00	        1.00	       39.00	        1.00
  2.39	       40.00	        0.00	        0.00	        1.00	       39.00	        1.00
  2.40	       40.00	        0.00	        0.00	        1.00	       39.00	        1.00
  2.41	       41.00	        0.00	        0.00	        1.00	       40.00	        1.00
  2.42	       42.00	        0.00	        0.00	        1.00	       41.00	        1.00
  2.43	       44.00	        0.00	        0.00	        1.00	       43.00	        1.00
  2.44	       44.00	        0.00	        0.00	        1.00	       43.00	        1.00
  2.45	       44.00	        0.00	        0.00	        1.00	       43.00	        1.00
  2.46	       45.00	        0.00	        0.00	        1.00	       44.00	        1.00
  2.47	       45.00	        0.00	        0.00	        1.00	       44.00	        1.00
  2.48	       45.00	        0.00	        0.00	        1.00	       44.00	        1.00
  2.49	       45.00	        0.00	        0.00	        1.00	       44.00	        1.00
  2.50	       45.00	        0.00	        0.00	        1.00	       44.00	        1.00
  2.51	       45.00	        0.00	        0.00	        1.00	       44.00	        1.00
  2.52	       47.00	        0.00	        0.00	        1.00	       46.00	        1.00
  2.53	       48.00	        0.00	        0.00	        1.00	       47.00	        1.00
  2.54	       48.00	        0.00	        0.00	        1.00	       47.00	        1.00
  2.55	       49.00	        0.00	        0.00	        1.00	       48.00	        1.00
  2.56	       51.00	        0.00	        0.00	        1.00	       50.00	        1.00
  2.57	       51.00	        0.00	        0.00	        1.00	       50.00	        1.00
  2.58	       51.00	        0.00	        0.00	        1.00	       50.00	        1.00
  2.59	       51.00	        0.00	        0.00	        1.00	       50.00	        1.00
  2.60	       52.00	        0.00	        0.00	        1.00	       51.00	        1.00
  2.61	       55.00	        0.00	        0.00	        1.00	       54.00	        1.00
  2.62	       56.00	        0.00	        0.00	        1.00	       55.00	        1.00
  2.63	       57.00	        0.00	        0.00	        1.00	       56.00	        1.00
  2.64	       57.00	        0.00	        0.00	        1.00	       56.00	        1.00
  2.65	       57.00	        0.00	        0.00	        1.00	       56.00	        1.00
  2.66	       57.00	        0.00	        0.00	        1.00	       56.00	        1.00
  2.67	       58.00	        0.00	        0.00	        1.00	       57.00	        1.00
  2.68	       59.00	        0.00	        0.00	        1.00	       58.00	        1.00
  2.69	       60.00	        0.00	        0.00	        1.00	       59.00	        1.00
  2.70	       60.00	        0.00	        0.00	        1.00	       59.00	        1.00
  2.71	       60.00	        0.00	        0.00	        1.00	       59.00	        1.00
  2.72	       60.00	        0.00	        0.00	        1.00	       59.00	        1.00
  2.73	       60.00	        0.00	        0.00	        1.00	       59.00	        1.00
  2.74	       62.00	        0.00	        0.00	        1.00	       61.00	        1.00
  2.75	       62.00	        0.00	        0.00	        1.00	       61.00	        1.00
  2.76	       65.00	        0.00	        0.00	        1.00	       64.00	        1.00
  2.77	       65.00	        0.00	        0.00	        1.00	       64.00	        1.00
  2.78	       67.00	        0.00	        0.00	        1.00	       66.00	        1.00
  2.79	       68.00	        0.00	        0.00	        1.00	       67.00	        1.00
  2.80	       70.00	        0.00	        0.00	        1.00	       69.00	        1.00
  2.81	       71.00	        0.00	        0.00	        1.00	       70.00	        1.00
  2.82	       71.00	        0.00	        0.00	        1.00	       70.00	        1.00
  2.83	       72.00	        0.00	        0.00	        1.00	       71.00	        1.00
  2.84	       75.00	        0.00	        0.00	        1.00	       74.00	        1.00
  2.85	       77.00	        0.00	        0.00	        1.00	       76.00	        1.00
  2.86	       79.00	        0.00	        0.00	        1.00	       78.00	        1.00
  2.87	       80.00	        0.00	        0.00	        1.00	       79.00	        1.00
  2.88	       80.00	        0.00	        0.00	        1.00	       79.00	        1.00
  2.89	       80.00	        0.00	        0.00	        1.00	       79.00	        1.00
  2.90	       82.00	        0.00	        0.00	        1.00	       81.00	        1.00
  2.91	       82.00	        0.00	        0.00	        1.00	       81.00	        1.00
  2.92	       85.00	        0.00	        0.00	        1.00	       84.00	        1.00
  2.93	       85.00	        0.00	        0.00	        1.00	       84.00	        1.00
  2.94	       86.00	        0.00	        0.00	        1.00	       85.00	        1.00
  2.95	       87.00	        0.00	        0.00	        1.00	       86.00	        1.00
  2.96	       87.00	        0.00	        0.00	        1.00	       86.00	        1.00
  2.97	       89.00	        0.00	        0.00	        1.00	       88.00	        1.00
  2.98	       91.00	        0.00	        0.00	        1.00	       90.00	        1.00
  2.99	       93.00	        0.00	        0.00	        1.00	       92.00	        1.00
  3.00	       93.00	        0.00	        0.00	        1.00	       92.00	        1.00
  3.01	       95.00	        0.00	        0.00	        1.00	       94.00	        1.00
  3.02	       95.00	        0.00	        0.00	        1.00	       94.00	        1.00
  3.03	       96.00	        0.00	        0.00	        1.00	       95.00	        1.00
  3.04	       96.00	        0.00	        0.00	        1.00	       95.00	        1.00
  3.05	       97.00	        0.00	        0.00	        1.00	       96.00	        1.00
  3.06	       97.00	        0.00	        0.00	        1.00	       96.00	        1.00
  3.07	       99.00	        0.00	        0.00	        1.00	       98.00	        1.00
  3.08	      100.00	        0.00	        0.00	        1.00	       99.00	        1.00
  3.09	      104.00	        0.00	        0.00	        1.00	      103.00	        1.00
  3.10	      105.00	        0.00	        0.00	        1.00	      104.00	        1.00
  3.11	      105.00	        0.00	        0.00	        1.00	      104.00	        1.00
  3.12	      106.00	        0.00	        0.00	        1.00	      105.00	        1.00
  3.13	      106.00	        0.00	        0.00	        1.00	      105.00	        1.00
  3.14	      107.00	        0.00	        0.00	        1.00	      106.00	        1.00
  3.15	      109.00	        0.00	        0.00	        1.00	      108.00	        1.00
  3.16	      112.00	        0.00	        0.00	        1.00	      111.00	        1.00
  3.17	      113.00	        0.00	        0.00	        1.00	      112.00	        1.00
  3.18	      120.00	        0.00	        0.00	        1.00	      119.00	        1.00
  3.19	      121.00	        0.00	        0.00	        1.00	      120.00	        1.00
  3.20	      122.00	        0.00	        0.00	        1.00	      121.00	        1.00
  3.21	      124.00	        0.00	        0.00	        1.00	      123.00	        1.00
  3.22	      125.00	        0.00	        0.00	        1.00	      124.00	        1.00
  3.23	      127.00	        0.00	        0.00	        1.00	      126.00	        1.00
  3.24	      128.00	        0.00	        0.00	        1.00	      127.00	        1.00
  3.25	      129.00	        0.00	        0.00	        1.00	      128.00	        1.00
  3.26	      129.00	        0.00	        0.00	        1.00	      128.00	        1.00
  3.27	      130.00	        0.00	        0.00	        1.00	      129.00	        1.00
  3.28	      131.00	        0.00	        0.00	        1.00	      130.00	        1.00
  3.29	      133.00	        0.00	        0.00	        1.00	      132.00	        1.00
  3.30	      138.00	        0.00	        0.00	        1.00	      137.00	        1.00
  3.31	      142.00	        0.00	        0.00	        1.00	      141.00	        1.00
  3.32	      146.00	        0.00	        0.00	        1.00	      145.00	        1.00
  3.33	      149.00	        0.00	        0.00	        1.00	      148.00	        1.00
  3.34	      153.00	        0.00	        0.00	        1.00	      152.00	        1.00
  3.35	      156.00	        0.00	        0.00	        1.00	      155.00	        1.00
  3.36	      158.00	        0.00	        0.00	        1.00	      157.00	        1.00
  3.37	      163.00	        0.00	        0.00	        1.00	      162.00	        1.00
  3.38	      166.00	        0.00	        0.00	        1.00	      165.00	        1.00
  3.39	      167.00	        0.00	        0.00	        1.00	      166.00	        1.00
  3.40	      167.00	        0.00	        0.00	        1.00	      166.00	        1.00
  3.41	      171.00	        0.00	        0.00	        1.00	      170.00	        1.00
  3.42	      173.00	        0.00	        0.00	        1.00	      172.00	        1.00
  3.43	      175.00	        0.00	        0.00	        1.00	      174.00	        1.00
  3.44	      176.00	        0.00	        0.00	        1.00	      175.00	        1.00
  3.45	      182.00	        0.00	        0.00	        1.00	      181.00	        1.00
  3.46	      183.00	        0.00	        0.00	        1.00	      182.00	        1.00
  3.47	      184.00	        0.00	        0.00	        1.00	      183.00	        1.00
  3.48	      190.00	        0.00	        0.00	        1.00	      189.00	        1.00
  3.49	      193.00	        0.00	        0.00	        1.00	      192.00	        1.00
  3.50	      202.00	        0.00	        0.00	        1.00	      201.00	        1.00
  3.51	      203.00	        0.00	        0.00	        1.00	      202.00	        1.00
  3.52	      206.00	        0.00	        0.00	        1.00	      205.00	        1.00
  3.53	      212.00	        0.00	        0.00	        1.00	      211.00	        1.00
  3.54	      217.00	        0.00	        0.00	        1.00	      216.00	        1.00
  3.55	      222.00	        0.00	        0.00	        1.00	      221.00	        1.00
  3.56	      226.00	        0.00	        0.00	        1.00	      225.00	        1.00
  3.57	      232.00	        0.00	        0.00	        1.00	      231.00	        1.00
  3.58	      237.00	        0.00	        0.00	        1.00	      236.00	        1.00
  3.59	      239.00	        0.00	        0.00	        1.00	      238.00	        1.00
  3.60	      243.00	        0.00	        0.00	        1.00	      242.00	        1.00
  3.61	      247.00	        0.00	        0.00	        1.00	      246.00	        1.00
  3.62	      250.00	        0.00	        0.00	        1.00	      249.00	        1.00
  3.63	      255.00	        0.00	        0.00	        1.00	      254.00	        1.00
  3.64	      261.00	        0.00	        0.00	        1.00	      260.00	        1.00
  3.65	      263.00	        0.00	        0.00	        1.00	      262.00	        1.00
  3.66	      268.00	        0.00	        0.00	        1.00	      267.00	        1.00
  3.67	      269.00	        0.00	        0.00	        1.00	      268.00	        1.00
  3.68	      276.00	        0.00	        0.00	        1.00	      275.00	        1.00
  3.69	      282.00	        0.00	        0.00	        1.00	      281.00	        1.00
  3.70	      286.00	        0.00	        0.00	        1.00	      285.00	        1.00
  3.71	      289.00	        0.00	        0.00	        1.00	      288.00	        1.00
  3.72	      294.00	        0.00	        0.00	        1.00	      293.00	        1.00
  3.73	      297.00	        0.00	        0.00	        1.00	      296.00	        1.00
  3.74	      302.00	        0.00	        0.00	        1.00	      301.00	        1.00
  3.75	      305.00	        0.00	        0.00	        1.00	      304.00	        1.00
  3.76	      309.00	        0.00	        0.00	        1.00	      308.00	        1.00
  3.77	      314.00	        0.00	        0.00	        1.00	      313.00	        1.00
  3.78	      319.00	        0.00	        0.00	        1.00	      318.00	        1.00
  3.79	      322.00	        0.00	        0.00	        1.00	      321.00	        1.00
  3.80	      331.00	        0.00	        0.00	        1.00	      330.00	        1.00
  3.81	      334.00	        0.00	        0.00	        1.00	      333.00	        1.00
  3.82	      340.00	        0.00	        0.00	        1.00	      339.00	        1.00
  3.83	      345.00	        0.00	        0.00	        1.00	      344.00	        1.00
  3.84	      350.00	        0.00	        0.00	        1.00	      349.00	        1.00
  3.85	      354.00	        0.00	        0.00	        1.00	      353.00	        1.00
  3.86	      357.00	        0.00	        0.00	        1.00	      356.00	        1.00
  3.87	      363.00	        0.00	        0.00	        1.00	      362.00	        1.00
  3.88	      367.00	        0.00	        0.00	        1.00	      366.00	        1.00
  3.89	      373.00	        0.00	        0.00	        1.00	      372.00	        1.00
  3.90	      376.00	        0.00	        0.00	        1.00	      375.00	        1.00
  3.91	      382.00	        0.00	        0.00	        1.00	      381.00	        1.00
  3.92	      389.00	        0.00	        0.00	        1.00	      388.00	        1.00
  3.93	      396.00	        0.00	        0.00	        1.00	      395.00	        1.00
  3.94	      401.00	        0.00	        0.00	        1.00	      400.00	        1.00
  3.95	      410.00	        0.00	        0.00	        1.00	      409.00	        1.00
  3.96	      415.00	        0.00	        0.00	        1.00	      414.00	        1.00
  3.97	      420.00	        0.00	        0.00	        1.00	      419.00	        1.00
  3.98	      425.00	        0.00	        0.00	        1.00	      424.00	        1.00
