Datatype: kernel_timings_GPU_n10
NC 	MAXOCCUPANCY 	BIRTH 	INFECTIONS 	NEWINFECTIONS 	PHAGEDECAY 	MOVEMENT 	SWAPZERO 	UPDATEOCCUPANCY 	NUTRIENTDIFFUSION 	SWAPZERO2
16	5	13	68	19	11	261	1	12	12	1
11	4	13	56	20	11	264	1	12	12	1
11	4	13	54	19	11	260	1	11	12	1
11	4	13	53	20	11	260	1	12	12	1
12	5	13	51	19	11	274	1	11	12	1
11	4	13	54	20	11	260	1	12	12	1
11	4	13	55	33	12	267	1	12	12	1
11	4	13	49	20	11	265	1	10	11	1
10	4	13	47	19	11	287	1	12	12	1
10	4	12	68	20	11	264	1	12	12	1
16	5	13	52	18	11	275	1	12	12	1
11	4	13	49	20	10	262	1	12	12	1
12	4	13	56	20	11	278	1	12	12	1
11	4	13	48	20	11	260	1	11	12	1
11	4	13	57	29	13	267	14	12	12	1
11	4	13	57	20	11	262	1	12	12	1
11	4	13	56	19	11	283	1	12	15	1
12	4	26	53	20	11	261	1	12	12	1
11	4	13	54	19	11	277	1	12	12	1
11	4	13	57	20	11	270	1	12	12	1
16	5	13	59	20	11	279	1	12	11	1
10	4	13	54	20	11	265	1	11	12	1
11	4	12	67	19	11	279	2	12	12	1
11	4	13	47	20	11	265	1	11	12	1
11	4	13	56	18	10	284	1	12	12	1
11	5	13	47	20	10	263	1	12	12	1
11	4	13	54	19	11	265	1	12	12	1
11	4	13	57	20	11	259	1	12	12	1
11	4	13	54	19	11	260	1	11	27	1
12	4	13	59	20	11	277	1	12	12	1
15	5	13	57	22	11	278	1	11	12	1
11	4	13	56	20	11	263	1	10	11	1
11	4	13	56	19	11	289	1	11	11	1
10	4	26	53	20	11	265	1	11	12	1
11	4	12	47	20	11	267	1	12	12	1
11	4	13	48	20	11	264	1	12	12	1
11	4	13	56	19	10	264	1	25	17	1
11	4	13	57	20	11	278	1	12	12	1
11	4	13	56	20	11	259	1	12	12	1
11	4	13	71	20	11	274	1	12	12	1
16	5	13	56	20	11	282	2	12	12	1
11	4	13	57	20	11	262	1	12	12	1
11	4	13	57	20	11	263	1	12	12	1
11	4	13	50	20	11	263	1	10	11	1
11	4	13	58	20	11	264	1	12	12	1
11	4	13	54	20	11	281	1	11	12	1
10	4	12	54	20	11	264	1	12	12	1
11	4	13	46	34	11	280	1	12	12	1
11	4	13	53	19	11	265	1	12	12	1
11	4	13	57	20	10	282	2	12	12	1
16	5	13	56	20	11	266	1	11	12	1
11	4	13	56	20	11	262	1	12	12	1
11	4	13	56	20	11	261	1	12	12	1
25	4	13	67	20	11	296	1	12	12	1
11	4	13	57	20	11	260	1	11	12	1
11	4	13	73	20	11	291	1	12	12	1
11	4	13	46	20	11	259	1	12	12	1
11	4	13	57	20	11	284	1	12	25	1
11	4	13	53	20	11	264	1	11	11	1
11	4	13	49	20	11	289	1	12	11	1
16	5	12	50	20	11	299	2	12	12	1
11	5	13	52	20	11	293	1	12	12	1
11	4	13	48	20	11	265	1	12	12	1
12	4	13	54	19	10	277	1	12	12	1
11	4	13	56	20	10	262	1	12	12	1
11	4	13	70	29	12	297	1	12	12	1
11	4	13	54	20	11	260	1	12	12	1
11	4	13	53	20	11	284	1	25	12	1
11	4	13	57	20	11	259	1	12	12	1
11	4	13	57	20	11	283	1	12	12	1
15	5	13	56	20	11	291	2	11	11	1
11	5	13	55	20	11	291	1	12	12	1
11	4	13	56	20	11	259	1	12	29	1
11	5	14	55	21	11	295	1	12	12	1
11	4	13	51	20	11	263	1	10	11	1
11	4	13	69	33	11	301	1	12	21	1
11	4	13	49	20	11	283	1	10	11	1
11	4	13	47	34	13	311	2	24	18	1
11	27	13	56	20	11	270	1	10	12	1
11	4	13	50	20	21	294	2	12	12	1
14	5	12	47	19	10	290	2	12	13	1
11	5	12	63	32	10	237	1	10	11	1
10	4	12	46	19	10	273	1	11	11	1
10	4	12	47	19	10	260	1	11	12	1
11	4	12	46	19	10	236	1	10	11	1
9	4	11	63	19	10	281	1	11	11	1
9	4	12	48	18	10	237	1	10	12	1
11	4	13	51	18	10	270	2	11	11	1
10	5	12	71	19	10	245	2	10	11	1
10	4	12	47	19	10	275	2	12	12	1
16	5	13	53	20	11	260	1	12	12	1
11	13	13	65	20	11	299	1	12	12	1
11	4	13	53	20	11	265	1	10	11	1
11	4	13	66	21	24	305	1	12	12	1
11	4	13	52	20	11	266	1	10	11	1
10	4	13	56	20	11	296	1	21	11	1
23	4	13	54	20	11	265	1	12	12	1
11	4	12	55	20	11	300	2	12	12	1
11	5	24	72	20	11	265	1	12	12	1
11	4	12	49	20	11	286	2	12	12	1
15	5	13	54	19	10	272	1	12	12	1
11	4	13	52	20	11	270	1	11	12	1
11	4	13	56	20	11	262	1	11	12	1
11	4	13	75	20	11	285	1	12	12	1
11	4	13	55	20	11	260	1	12	12	1
11	4	13	56	20	11	291	1	12	12	1
23	4	13	52	20	11	260	1	12	12	1
11	4	13	56	20	11	283	2	12	12	1
11	4	13	71	20	11	258	1	12	12	1
11	5	13	55	20	11	285	2	12	12	1
15	5	13	54	20	11	264	1	12	11	1
13	5	13	53	20	11	307	1	11	11	1
10	4	13	54	20	11	277	1	12	12	1
10	4	12	70	21	11	308	1	11	11	1
10	4	13	57	20	11	265	1	12	12	1
11	4	12	55	20	12	286	1	26	12	1
11	4	12	46	20	11	266	1	12	12	1
11	4	13	50	19	11	289	1	12	12	1
11	4	13	63	19	10	265	1	12	12	1
11	5	13	54	20	11	288	1	12	12	1
15	5	13	57	20	11	260	1	12	27	1
12	5	13	51	20	11	295	1	12	12	1
11	5	13	53	20	11	260	1	12	12	1
11	4	13	76	20	11	277	1	12	12	1
11	4	13	54	20	11	267	1	12	12	1
11	4	13	55	20	15	293	1	12	21	1
11	4	13	49	20	11	262	1	11	12	1
11	4	13	49	20	11	288	1	12	12	1
12	5	13	71	21	11	264	1	10	11	1
11	4	13	59	20	11	286	1	11	11	1
14	5	12	56	20	11	266	1	12	12	6
13	5	12	54	20	11	282	1	12	12	1
11	4	13	47	20	11	265	1	12	12	1
11	4	13	71	20	11	288	1	12	12	1
11	4	13	50	19	10	263	1	12	12	1
11	4	13	57	20	11	292	1	12	12	1
11	4	26	54	20	11	260	1	12	12	1
11	4	13	57	19	11	280	1	12	12	1
11	4	13	53	33	11	263	1	11	12	1
11	4	13	47	20	11	277	1	12	12	1
16	5	13	54	20	11	261	1	12	12	1
11	4	18	73	20	11	284	1	12	12	1
11	4	13	54	20	11	262	1	10	12	1
11	4	13	54	20	11	285	1	11	23	1
11	4	13	56	20	11	265	1	11	12	1
10	4	12	47	20	11	290	1	12	12	1
11	4	12	73	20	11	265	1	12	12	1
11	4	13	46	20	11	293	1	12	12	1
11	5	13	52	19	11	285	1	12	12	1
11	4	13	56	19	10	263	1	16	27	1
15	5	13	54	20	11	261	1	12	12	1
11	4	13	68	21	11	280	1	12	12	1
11	4	13	58	20	11	261	1	12	12	1
11	4	13	59	20	11	279	1	12	12	1
11	4	13	53	20	11	261	1	12	12	1
11	4	13	57	20	11	280	1	12	12	1
11	4	14	56	20	24	261	1	12	12	1
11	4	13	55	20	11	277	1	12	12	1
11	4	13	54	20	11	276	1	11	11	1
10	4	13	57	20	11	265	1	12	12	1
16	5	12	46	20	11	265	1	11	12	1
11	4	13	46	19	10	287	1	12	12	1
24	4	13	55	19	10	267	1	12	12	1
11	4	13	52	20	11	281	1	12	12	1
11	4	13	68	20	11	260	1	12	12	1
11	4	13	56	20	11	275	1	12	12	1
11	4	13	56	20	11	275	1	12	12	1
11	4	13	48	20	11	262	1	12	12	1
11	4	26	58	20	11	275	1	12	14	1
11	4	13	56	20	11	261	1	12	12	1
16	5	13	56	20	11	264	1	10	12	1
11	4	13	51	20	11	285	1	11	11	1
10	5	13	61	20	11	266	1	11	12	1
10	4	12	53	20	11	283	1	12	12	1
11	4	13	51	20	12	280	1	12	12	1
11	4	13	56	19	10	265	1	14	26	1
11	5	13	57	20	10	279	1	11	12	1
11	4	13	56	20	11	261	1	12	12	1
11	5	13	80	21	11	295	1	11	12	1
11	4	13	57	20	11	260	1	12	12	1
29	5	13	56	20	11	262	1	12	12	1
11	4	13	48	20	11	280	1	12	12	1
11	5	14	64	20	11	259	1	12	12	1
11	4	13	52	20	11	279	1	12	12	1
11	4	13	56	20	11	270	1	12	12	1
11	4	13	56	20	11	264	1	10	11	1
12	5	14	57	20	11	282	1	10	11	1
10	7	13	51	20	11	265	1	11	12	1
11	4	12	59	34	11	284	1	12	12	1
11	4	12	53	20	11	266	1	11	12	1
16	5	13	56	19	11	264	1	12	12	1
11	4	13	58	20	10	279	1	12	12	1
11	4	14	51	20	12	271	1	12	12	1
11	4	13	55	20	11	260	2	26	12	1
11	5	13	53	20	11	278	1	11	12	1
11	4	13	56	20	11	259	1	12	12	1
11	4	13	69	20	11	275	1	12	12	1
11	5	13	54	20	11	260	1	11	12	1
11	4	13	47	20	11	281	1	13	12	1
11	5	13	57	20	11	264	1	10	11	1
42	7	15	58	22	12	282	2	13	14	1
12	5	14	56	20	12	299	1	12	22	1
12	5	21	56	20	12	278	1	12	13	1
12	5	14	59	20	12	292	1	12	13	1
12	5	14	67	21	12	276	1	12	12	1
12	5	14	54	20	12	278	1	12	13	1
12	5	14	54	20	11	278	1	13	13	1
11	5	14	58	20	12	288	1	12	13	1
12	5	14	60	20	12	287	1	12	13	1
12	5	14	56	20	12	281	1	11	11	4
16	5	14	57	21	12	279	1	11	13	1
11	5	22	60	21	16	286	1	12	12	1
12	5	14	56	20	12	279	1	11	12	1
12	5	14	73	21	12	289	1	11	11	1
12	5	14	55	20	12	281	1	11	11	1
10	5	14	55	21	11	295	1	19	11	1
10	5	14	56	21	11	280	1	13	12	1
10	5	13	53	20	11	305	1	12	13	1
11	5	13	65	20	11	282	1	12	13	1
11	5	13	56	21	12	299	1	12	13	1
15	5	14	54	21	12	288	1	12	13	1
11	5	13	60	26	12	280	1	12	13	1
12	5	13	56	20	11	291	1	13	13	1
12	5	13	55	20	12	290	1	12	13	1
11	5	14	55	20	11	294	1	12	13	1
12	5	14	55	21	12	287	1	12	13	1
12	5	14	53	20	12	280	1	12	12	1
11	14	14	53	19	11	289	1	12	13	1
12	5	14	56	19	10	282	1	12	13	1
11	5	14	59	21	10	278	1	12	13	1
16	5	14	58	21	12	291	1	19	13	1
11	5	14	54	20	11	276	1	12	13	1
11	5	14	57	20	11	290	1	12	13	1
11	5	23	53	21	12	277	1	12	12	1
11	5	14	54	20	12	279	1	12	12	1
11	5	14	53	20	12	278	1	13	13	1
12	5	14	56	20	12	296	1	12	13	1
12	5	14	53	20	12	294	1	12	13	1
11	5	14	57	20	12	288	1	13	13	1
11	5	14	54	20	12	295	1	13	13	1
28	5	14	56	20	11	286	1	12	13	1
11	5	14	56	20	12	276	1	12	13	1
11	5	14	60	20	12	276	1	12	13	1
12	5	14	55	20	12	274	1	12	13	1
11	5	14	54	20	12	290	1	12	18	1
12	5	14	54	20	12	275	1	12	13	1
12	5	14	56	21	12	305	1	12	13	1
11	5	14	82	20	12	276	1	12	13	1
12	5	14	55	20	11	318	1	14	13	1
12	5	15	63	20	12	307	1	12	13	1
17	14	27	58	20	12	278	1	12	13	1
12	5	14	53	20	12	317	2	12	13	1
12	5	15	81	20	11	278	1	12	13	1
11	5	14	54	20	12	313	2	12	13	1
12	5	14	79	20	11	278	1	20	13	1
11	5	14	53	20	11	309	2	12	13	1
11	5	14	78	20	24	292	1	12	13	1
12	5	13	59	20	11	296	2	13	13	1
12	5	14	79	29	11	273	1	13	12	1
11	5	14	56	20	12	288	1	12	15	1
16	5	14	54	20	11	309	2	13	13	1
11	5	14	57	21	12	300	1	12	13	1
11	5	14	58	20	11	310	2	12	13	1
12	5	14	59	21	12	320	1	12	12	1
11	5	14	58	20	12	292	1	13	13	1
12	5	14	56	20	12	310	1	18	13	1
11	5	14	55	20	11	311	2	26	14	1
12	5	14	59	19	11	334	1	12	13	1
11	5	14	53	19	18	303	2	13	12	1
11	5	13	59	21	12	325	1	12	13	1
16	5	14	58	29	12	297	1	11	11	1
12	5	14	55	20	11	306	2	11	12	1
12	5	14	59	21	12	315	1	12	13	1
11	5	21	59	20	12	350	2	13	13	1
12	5	14	60	22	12	310	1	12	12	1
11	5	14	54	20	11	306	2	12	13	1
12	5	14	56	37	12	282	1	22	13	1
12	5	14	55	18	11	312	2	11	12	1
11	5	13	56	17	19	278	1	12	13	14
12	5	13	53	17	10	266	2	19	12	1
24	5	13	53	17	10	277	1	27	22	1
11	5	20	57	17	11	310	1	18	12	1
10	6	13	63	17	10	271	1	31	12	1
10	5	13	67	18	12	299	1	11	11	1
10	5	12	73	17	10	268	1	13	11	1
10	7	13	65	18	11	305	1	12	12	1
12	5	14	64	18	12	277	1	12	12	1
11	5	39	66	19	12	315	1	12	13	1
12	5	22	53	18	11	275	1	12	12	1
11	5	14	87	18	12	304	1	12	21	1
16	5	26	68	17	11	316	1	12	13	1
11	5	14	54	17	12	281	1	12	13	1
12	5	14	74	11	11	309	1	12	13	1
11	5	14	55	11	10	281	1	12	12	1
11	5	14	54	12	16	316	1	12	34	1
12	5	14	54	11	12	286	1	13	12	1
11	5	14	53	11	21	323	1	32	13	1
11	5	14	54	13	12	281	1	12	13	1
12	5	14	53	11	12	305	2	21	13	1
11	5	14	53	11	12	288	1	12	13	1
35	5	21	56	25	12	305	1	12	13	1
11	5	14	56	12	11	311	2	12	13	1
13	5	13	66	12	12	282	1	12	13	1
12	5	14	56	12	11	310	2	12	13	1
11	5	13	88	18	11	289	1	12	13	1
10	5	13	55	12	11	304	2	12	13	1
12	5	13	69	12	11	286	1	12	12	1
11	5	12	65	12	11	294	1	12	12	1
12	5	13	54	24	12	316	1	12	12	1
11	14	13	66	20	11	305	2	13	12	1
15	5	14	54	12	11	290	1	12	13	1
11	5	20	56	12	11	300	1	12	13	1
11	5	13	57	12	12	293	1	13	12	1
121	5	14	56	32	12	283	1	13	13	1
12	5	14	57	12	11	294	1	12	13	1
11	5	14	54	12	11	292	1	11	13	1
12	5	14	53	12	11	281	15	13	12	1
12	5	14	55	12	12	295	1	11	11	1
10	5	14	58	12	11	283	1	12	12	1
10	5	21	60	12	12	294	1	12	12	1
14	5	13	82	12	11	308	2	12	11	1
10	5	14	56	12	12	280	1	12	12	1
11	5	13	57	12	11	295	1	20	13	1
11	5	12	55	12	11	279	1	12	13	1
11	5	14	56	12	12	307	1	13	13	1
12	5	35	54	12	11	280	1	12	13	1
11	5	14	55	12	12	312	1	13	13	1
12	5	14	79	12	12	281	1	12	13	1
12	5	14	53	12	19	305	1	12	13	1
11	5	14	65	12	11	288	1	12	12	1
16	5	14	56	18	11	301	1	12	13	1
11	5	14	59	12	12	304	1	13	12	1
12	5	14	59	18	12	314	1	12	13	1
12	5	13	59	12	12	292	1	12	12	1
11	5	14	54	18	12	290	1	12	13	1
11	5	14	55	12	11	280	1	12	13	14
15	5	14	54	18	11	303	1	12	13	1
12	5	14	53	12	11	279	1	13	13	1
11	5	14	68	12	11	305	1	12	13	1
11	5	14	53	11	11	280	1	12	13	1
16	5	14	54	11	11	279	1	12	13	1
11	5	14	55	17	10	311	15	17	13	1
12	5	14	54	11	10	279	1	12	13	1
11	5	14	53	12	10	307	1	12	12	1
23	5	22	54	17	10	280	1	12	12	1
11	5	14	59	18	10	288	1	12	13	1
11	5	14	64	18	11	274	1	12	13	1
12	5	14	58	12	12	306	1	12	12	1
12	5	14	54	18	12	298	1	12	13	1
11	5	13	54	18	11	302	1	13	12	1
16	5	14	54	18	12	290	1	12	13	1
12	5	14	53	12	12	282	1	12	12	1
11	5	14	56	12	11	278	1	12	12	1
24	6	14	56	18	12	290	1	12	13	1
12	5	14	58	12	11	276	1	12	12	1
11	5	14	83	18	12	295	1	12	12	1
12	5	14	54	18	11	277	1	12	13	1
11	5	14	58	18	28	311	1	12	12	1
11	5	14	56	18	12	275	1	12	13	1
11	5	14	56	12	12	290	1	12	13	1
15	5	14	55	12	12	299	2	12	12	1
12	5	14	55	12	11	274	1	12	13	1
11	5	14	56	18	12	306	1	12	12	1
12	5	14	59	22	12	277	1	12	12	1
11	5	14	54	18	11	305	1	12	12	1
12	5	14	56	19	12	299	1	12	13	1
11	5	14	53	18	12	278	2	13	13	1
12	5	14	58	18	12	285	1	12	13	1
12	5	14	58	18	11	276	1	12	13	1
33	5	14	56	18	11	300	1	12	13	1
16	6	19	66	18	12	304	1	12	12	1
11	5	14	55	18	11	277	1	12	13	1
11	5	14	67	12	11	282	1	12	13	1
11	5	14	63	20	11	275	1	12	13	1
11	5	14	56	18	24	307	2	22	13	1
12	5	14	54	12	11	275	1	12	13	1
11	5	14	54	18	12	293	1	12	12	1
20	5	14	61	18	11	277	1	12	12	1
12	5	14	53	12	11	291	1	11	11	1
11	5	14	54	20	12	279	1	12	11	1
17	5	14	56	19	21	282	1	11	11	1
11	5	14	57	18	11	308	1	11	11	1
12	5	14	54	12	12	302	1	11	11	1
11	5	14	55	18	11	307	2	11	11	1
12	5	14	56	18	11	302	1	11	11	1
11	5	14	54	18	11	280	1	12	13	1
23	5	14	56	18	12	290	1	12	13	1
10	5	14	58	18	11	280	1	13	12	1
11	5	12	72	27	12	305	1	21	11	1
10	5	14	55	18	11	289	1	12	11	1
16	5	14	54	18	12	283	1	11	11	1
10	19	14	71	18	12	316	1	12	12	1
11	5	13	56	18	11	275	1	11	11	1
20	5	14	86	28	11	316	1	12	13	1
11	5	14	69	18	11	280	1	12	12	1
21	5	14	56	18	18	313	1	12	13	1
11	5	14	54	18	11	274	1	12	13	1
12	5	14	58	18	12	316	1	12	13	1
11	5	14	56	18	12	275	1	12	12	1
11	5	14	58	18	11	303	1	12	13	1
16	5	14	58	18	11	307	2	13	13	1
12	5	14	56	18	11	272	1	12	12	1
11	5	13	56	12	11	301	1	13	12	1
11	5	14	88	20	12	271	1	12	12	1
11	5	13	53	20	11	293	1	12	13	1
12	5	14	56	19	23	277	1	11	13	1
11	5	14	53	18	11	289	1	11	11	1
11	5	14	57	18	11	291	1	11	11	1
10	5	13	55	18	11	277	1	12	24	1
14	5	14	60	18	12	315	1	11	11	1
