Datatype: kernel_timings_CPU_n46
NC 	MAXOCCUPANCY 	BIRTH 	INFECTIONS 	NEWINFECTIONS 	PHAGEDECAY 	MOVEMENT 	SWAPZERO 	UPDATEOCCUPANCY 	NUTRIENTDIFFUSION 	SWAPZERO2
493	681	1316	3665	459	692	3023	3815	2921	3533	0
494	674	1319	3626	463	686	3023	3802	2933	3617	0
496	678	1319	3644	464	694	3051	3812	2923	3555	0
496	678	1336	3643	462	681	3023	3816	2938	3599	0
498	676	1320	3647	464	683	3031	3810	2927	3542	0
495	678	1321	3663	462	683	3018	3806	2924	3546	0
491	681	1313	3659	463	682	3027	3808	2923	3529	0
491	683	1316	3646	459	688	3021	3811	2924	3536	0
501	682	1313	3651	458	693	3028	3811	2971	3529	0
492	683	1314	3650	458	697	3027	3817	2922	3539	0
491	680	1324	3682	458	693	3016	3808	2923	3531	0
496	682	1317	3658	458	688	3085	3814	3032	3542	0
496	681	1322	3689	459	694	3026	3811	2985	3575	0
491	719	1315	3657	459	691	3025	3813	2923	3538	0
496	680	1314	3676	459	688	3030	3830	2966	3529	0
496	682	1314	3648	458	694	3030	3812	2925	3537	0
496	680	1313	3684	458	695	3026	3803	2919	3533	0
496	677	1348	3677	463	687	3025	3809	2925	3550	0
498	677	1321	3651	500	689	3025	3806	2921	3540	0
495	678	1355	3638	462	682	3020	3812	2934	3551	0
496	677	1327	3644	463	683	3023	3811	2922	3536	0
492	721	1316	3655	463	682	3026	3812	2929	3548	0
491	683	1313	3680	460	686	3026	3809	3003	3537	0
491	682	1399	3652	464	682	3032	3810	2923	3543	0
492	682	1315	3687	459	687	3030	3811	2917	3539	0
506	683	1312	3648	459	690	3022	3814	2921	3548	0
491	681	1345	3650	458	691	3021	3811	2921	3530	0
492	682	1316	3645	458	691	3028	3879	2926	3645	0
492	681	1315	3656	460	692	3021	3813	2924	3527	0
495	681	1320	3659	458	692	3025	3810	2923	3536	0
496	682	1313	3656	459	695	3044	3821	2919	3536	0
497	676	1318	3642	464	687	3177	3861	2934	3538	0
496	681	1315	3656	459	692	3026	3814	2918	3540	0
497	677	1323	3646	464	686	3025	3807	2925	3552	0
497	676	1343	3652	463	686	3027	3804	2921	3538	0
497	677	1320	3642	463	683	3020	3810	2923	3548	0
499	680	1338	3712	463	682	3025	3812	3060	3549	0
495	677	1322	3640	462	684	3098	3813	2924	3548	0
495	677	1320	3658	463	687	3035	3895	2922	3540	0
495	677	1330	3653	462	683	3025	3805	2924	3546	0
491	681	1314	3735	465	690	3030	3810	2922	3532	0
490	681	1332	3673	463	683	3018	3812	2924	3546	0
493	681	1316	3716	462	689	3024	3811	2927	3536	0
492	682	1330	3648	459	688	3034	3812	2924	3538	0
493	682	1314	3651	459	692	3024	3809	2925	3528	0
492	682	1312	3674	459	692	3007	3818	2948	3551	0
492	681	1321	3650	459	688	3022	3810	2923	3587	0
498	683	1312	3647	459	692	3027	3811	2921	3541	0
498	680	1333	3668	459	697	3020	3810	2917	3546	0
497	678	1319	3637	463	689	3029	3809	2972	3549	0
505	676	1321	3647	463	686	3021	3812	2929	3534	0
489	678	1313	3657	459	696	3021	3816	2924	3542	0
491	682	1311	3661	458	690	3024	3813	2921	3533	0
491	681	1314	3646	458	693	3022	3810	2923	3537	0
492	680	1315	3703	459	693	3052	4006	3105	3721	0
514	695	1438	3846	476	697	3067	3843	2934	3537	0
499	683	1370	3852	458	691	3045	3825	2941	3531	0
492	681	1349	3727	458	699	3048	3834	2924	3562	0
492	683	1366	3807	481	704	3155	3949	3051	3677	0
503	682	1314	3797	475	692	3037	3810	2931	3561	0
495	682	1317	3764	479	692	3111	3815	2925	3577	0
491	682	1313	3651	459	691	3023	3808	2925	3539	0
493	681	1331	3656	459	690	3029	3815	2919	3528	0
497	682	1313	3645	458	697	3024	3810	2922	3538	0
497	675	1321	3645	464	687	3027	3810	2927	3549	0
496	676	1318	3665	464	685	3013	3809	2976	3556	0
498	676	1343	3663	464	682	3034	3807	2924	3547	0
497	676	1378	3677	469	689	3039	3810	2934	3551	0
496	677	1320	3660	464	682	3123	3973	3032	3653	0
496	683	1320	3686	458	694	3031	3813	2925	3539	0
495	681	1313	3658	459	696	3112	3813	2923	3530	0
494	682	1315	3650	461	696	3023	3810	2930	3621	0
496	681	1312	3654	458	689	4621	4168	3057	3777	0
491	682	1315	3646	459	689	3027	3810	2934	3608	0
510	680	1343	3676	458	695	3028	3813	2922	3595	0
492	681	1315	3712	459	690	3029	3817	2923	3536	0
492	683	1316	3658	459	693	3021	3897	2923	3534	0
493	681	1315	3649	459	693	3031	3886	2923	3655	0
492	681	1315	3655	459	687	3026	3810	2924	3528	0
491	682	1315	3642	458	689	3021	3811	2924	3591	0
496	681	1311	3655	460	694	3010	3806	2922	3528	0
496	682	1339	3637	462	692	3019	3805	2925	3542	0
496	676	1317	3644	463	693	3014	3806	2921	3541	0
497	677	1320	3638	463	682	3018	3853	2931	3569	0
514	695	1338	3698	464	682	3022	3807	2972	3542	0
496	677	1323	3637	464	683	3018	3833	2924	3560	0
495	676	1326	3667	464	688	3027	3813	2920	3538	0
491	682	1313	3662	463	682	3118	3885	2926	3557	0
492	680	1316	3684	463	683	3034	3813	2918	3540	0
490	683	1324	3643	463	682	3092	3810	2925	3545	0
492	682	1315	3664	460	681	3021	3824	2922	3534	0
491	682	1312	3650	458	688	3029	3810	2926	3540	0
492	681	1316	3650	459	687	3033	3811	2921	3532	0
492	682	1324	3669	458	693	3019	3809	2924	3542	0
496	682	1311	3711	459	692	3031	3815	2922	3531	0
496	683	1338	3648	460	691	3015	3813	2920	3537	0
497	676	1325	3645	464	686	3023	3804	2923	3539	0
499	677	1322	3656	463	687	3034	3810	2931	3554	0
497	682	1328	3645	463	682	3013	3812	2922	3542	0
496	719	1321	3640	463	688	3018	3809	2922	3551	0
492	682	1311	3672	462	682	3027	3810	2920	3533	0
490	679	1314	3679	459	691	3026	3807	2926	3541	0
491	681	1313	3673	459	692	3023	3808	2921	3531	0
496	681	1323	3648	459	695	3021	3816	2923	3534	0
496	681	1340	3655	459	696	3039	3812	2917	3535	0
497	677	1319	3637	462	685	3024	3807	2922	3552	0
496	678	1345	3651	464	731	3034	3808	3038	3540	0
497	677	1329	3688	464	686	3025	3846	2962	3598	0
506	675	1319	3649	464	686	3089	3812	2921	3545	0
496	677	1319	3658	463	690	3028	3818	2925	3552	0
496	677	1320	3642	463	682	3030	3805	2923	3546	0
496	677	1319	3660	463	686	3022	3810	2926	3562	0
501	681	1337	3643	464	682	3020	3811	2920	3539	0
491	682	1315	3704	463	683	3014	3812	2926	3545	0
492	680	1313	3664	460	686	3023	3816	2923	3532	0
491	683	1313	3644	459	691	3031	3812	2923	3602	0
491	683	1314	3650	459	691	3017	3810	2923	3536	0
491	682	1314	3647	458	694	3016	3888	2926	3591	0
492	681	1317	3670	460	697	3034	3812	2921	3526	0
497	681	1332	3685	458	694	3016	3808	2922	3687	0
634	682	1477	3787	463	690	4775	3813	2927	3523	0
492	681	1315	3659	458	688	3020	3812	2927	3535	0
492	680	1314	3652	458	693	3093	3815	2924	3532	0
495	694	1343	3647	458	695	3015	3807	2924	3539	0
496	680	1315	3652	458	697	3022	3809	2919	3534	0
497	676	1351	3638	464	729	3023	3809	2927	3547	0
496	677	1324	3687	473	687	3017	3813	2923	3540	0
496	678	1320	3637	463	683	3161	3811	2924	3556	0
496	676	1320	3679	464	686	3021	3999	3009	3633	0
511	703	1354	3754	473	709	3124	3924	3012	3655	0
512	697	1358	3774	477	707	3111	3928	3010	3649	0
530	703	1354	3752	472	749	3143	4090	3132	3764	0
569	737	1388	3966	477	702	3139	3919	3019	3647	0
510	702	1368	3796	472	712	3110	3927	3009	3657	0
511	698	1362	3752	478	711	3113	3928	3009	3634	0
506	702	1354	3755	472	710	3120	3928	3009	3657	0
511	697	1362	3752	477	706	3108	3932	3008	3632	0
506	702	1371	3762	473	710	3109	3920	3012	3663	0
510	697	1359	3752	477	714	3109	3931	3013	3636	0
506	702	1369	3789	473	707	3106	3924	3011	3663	0
512	697	1387	3784	473	709	3117	3919	3010	3631	0
506	702	1352	3810	480	710	3112	3925	3013	3654	0
513	700	1362	3776	472	712	3220	3929	3075	3713	0
528	715	1393	3708	496	712	3089	3890	2930	3609	0
505	681	1348	3713	460	693	3030	3916	3040	3649	0
491	720	1362	3703	464	691	3030	3810	2928	3605	0
492	682	1309	3652	462	682	3034	3812	2923	3527	0
491	681	1333	3653	458	695	3029	3812	2924	3541	0
492	681	1314	3651	458	690	3028	3807	2921	3528	0
492	683	1312	3648	458	692	3026	3815	2927	3543	0
496	680	1313	3652	458	694	3018	3812	2971	3536	0
499	673	1321	3621	467	682	3028	3799	2934	3557	0
497	677	1320	3646	464	682	3025	3809	2921	3540	0
492	690	1315	3702	463	683	3025	3812	3037	3554	0
495	677	1345	3677	463	682	3094	3894	2970	3547	0
496	677	1319	3685	464	687	3033	3808	2928	3555	0
497	676	1320	3655	463	685	3026	3808	2922	3542	0
496	678	1316	3640	463	690	3026	3812	2924	3548	0
491	682	1310	3675	463	682	3014	3813	2935	3544	0
491	682	1318	3644	458	693	3015	3810	2922	3535	0
492	720	1314	3655	460	697	3022	3815	2922	3527	0
491	682	1314	3676	458	691	3030	3886	2921	3538	0
492	682	1309	3651	458	692	3027	3809	2971	3527	0
492	682	1310	3648	459	696	3019	3816	2929	3539	0
496	681	1314	3653	458	695	3017	3807	2918	3594	0
496	680	1313	3676	458	697	3024	3812	2921	3549	0
506	677	1321	3642	464	685	3099	3809	2921	3539	0
516	693	1321	3641	463	689	3014	3809	2930	3550	0
496	676	1316	3653	464	682	3042	3813	2922	3543	0
497	677	1320	3639	462	681	3087	3821	2926	3553	0
495	676	1345	3649	463	682	3023	3810	2922	3542	0
491	683	1528	3909	485	736	3225	4120	3067	3651	0
499	676	1488	3951	459	701	3051	3814	2926	3543	0
492	681	1333	3678	460	689	3019	3809	2923	3539	0
495	681	1314	3653	496	697	3031	3814	2924	3528	0
497	681	1313	3669	458	689	3017	3814	2924	3534	0
496	676	1317	3645	463	688	3028	3808	2920	3538	0
497	677	1319	3661	464	685	3011	3808	2923	3565	0
499	677	1341	3663	464	683	3102	3807	2987	3543	0
497	678	1420	3644	463	695	3029	3810	2923	3556	0
506	680	1319	3665	463	687	3036	3806	2921	3541	0
497	677	1322	3637	463	682	3020	3812	2928	3617	0
496	677	1321	3645	463	694	3033	3816	2927	3546	0
491	680	1310	3644	462	691	3019	3810	2924	3601	0
491	682	1313	3650	462	687	3032	3806	2922	3544	0
492	682	1315	3649	458	690	3015	3809	2923	3536	0
491	681	1333	3647	459	695	3021	3810	2920	3528	0
491	682	1313	3648	458	694	3022	3814	2933	3544	0
496	681	1313	3649	458	695	3009	3812	2923	3535	0
498	678	1333	3657	464	686	3023	3807	2924	3547	0
497	676	1320	3644	463	686	3030	3807	2920	3537	0
496	678	1324	3662	463	682	3074	3809	2923	3553	0
496	676	1319	3686	463	687	3037	3818	2923	3538	0
491	679	1346	3653	463	692	3095	3810	2925	3555	0
499	676	1318	3645	463	688	3025	3813	2922	3538	0
492	682	1311	3644	460	685	3021	3811	2924	3536	0
492	682	1313	3659	459	688	3032	3809	2921	3532	0
491	682	1322	3657	459	691	3025	3811	2925	3538	0
491	681	1316	3720	458	692	3034	3812	2923	3535	0
493	682	1313	3660	459	694	3021	3809	2923	3540	0
497	681	1316	3655	460	696	3024	3816	2927	3582	0
495	673	1322	3624	504	734	3067	3811	2933	3664	0
511	699	1414	3834	475	713	3142	3931	3052	3646	0
513	701	1361	3829	477	713	3126	3928	3014	3653	0
507	703	1365	3797	476	710	3139	3932	3021	3647	0
518	706	1369	3794	473	713	3134	3930	3029	3651	0
506	701	1352	3833	479	702	3149	3939	3013	3661	0
505	702	1374	3799	473	749	3135	3940	3017	3667	0
520	704	1359	3805	472	710	3128	3926	3016	3635	0
507	703	1373	3790	478	705	3126	3943	3023	3649	0
553	705	1399	3842	473	713	3155	3924	3016	3576	0
496	678	1323	3644	463	685	3034	3894	2925	3598	0
497	676	1323	3645	464	682	3034	3812	2922	3542	0
492	683	1311	3673	463	685	3016	3812	2923	3546	0
491	680	1316	3687	462	682	3021	3808	2922	3529	0
492	682	1311	3645	458	693	3013	3812	2928	3536	0
492	682	1313	3649	459	692	3019	3881	2969	3527	0
491	683	1312	3669	459	695	3026	3805	2925	3542	0
492	680	1313	3650	458	694	3018	3813	2920	3535	0
497	682	1314	3661	459	688	3019	3818	2923	3548	0
497	676	1319	3647	464	688	3036	3807	2920	3546	0
497	677	1319	3638	464	682	3034	3818	2924	3553	0
496	676	1333	3646	463	682	3019	3812	2921	3539	0
491	681	1313	3640	463	682	3015	3811	3914	3786	0
679	803	1371	4327	464	686	4577	3815	2927	3531	0
492	683	1338	3666	473	693	3092	3812	2925	3604	0
491	681	1315	3731	460	692	3035	3812	2922	3526	0
492	682	1329	3695	478	725	3027	3812	2925	3539	0
491	682	1316	3650	458	692	3033	3808	2926	3645	0
498	682	1315	3648	458	688	3028	3814	2936	3550	0
492	681	1317	3654	459	693	3018	3811	2922	3575	0
496	681	1316	3652	458	695	3032	3811	2924	3535	0
496	680	1331	3655	458	697	3023	3812	2927	3541	0
497	678	1319	3639	463	687	3023	3804	2923	3551	0
496	677	1316	3645	464	683	3041	3821	2921	3541	0
497	677	1319	3635	463	682	3024	3809	2976	3552	0
491	681	1312	3679	464	682	3021	3815	2923	3541	0
491	682	1313	3641	458	694	3018	3809	2924	3539	0
491	682	1315	3681	458	694	3093	3825	2923	3533	0
492	682	1313	3675	459	688	3036	3813	2924	3538	0
491	681	1313	3691	459	691	3110	3810	2921	3540	0
492	683	1315	3643	458	691	3015	3813	2922	3541	0
492	681	1317	3654	459	694	3028	3815	2922	3529	0
495	682	1314	3642	458	696	3027	3806	2925	3538	0
496	675	1332	3667	462	687	3022	3812	2921	3541	0
496	677	1319	3700	466	696	3022	3807	2924	3550	0
497	676	1322	3657	464	687	3035	3809	2922	3538	0
496	677	1318	3638	463	682	3017	3812	2923	3553	0
492	720	1328	3665	464	682	3031	3811	3034	3551	0
497	677	1321	3687	463	718	3061	3821	2925	3561	0
498	709	1322	3646	463	682	3025	3812	2922	3546	0
489	679	1313	3629	458	697	3030	3808	2925	3537	0
492	679	1312	3651	458	697	3018	3811	2921	3534	0
492	682	1314	3664	458	694	3029	3813	2927	3541	0
497	681	1313	3657	459	692	3017	3816	2922	3530	0
497	681	1333	3639	463	686	3028	3820	2923	3537	0
497	675	1317	3644	487	723	3050	3804	2922	3545	0
497	677	1341	3646	462	686	3099	3809	2925	3547	0
496	676	1325	3682	463	693	3025	3806	2923	3571	0
496	677	1322	3636	464	691	3110	3812	2924	3549	0
496	676	1320	3651	464	682	3032	3814	2920	3540	0
494	677	1334	3706	463	682	3032	3806	2958	3550	0
496	677	1318	3676	464	691	3023	3811	2922	3541	0
492	695	1324	3645	463	685	3012	3814	2922	3549	0
492	683	1359	3718	464	688	3031	3822	2920	3538	0
492	682	1316	3683	459	686	3028	3816	2923	3603	0
491	682	1316	3651	459	687	3036	3813	2919	3605	0
524	716	1314	3650	460	685	3019	3810	2933	3540	0
492	680	1315	3725	459	692	3014	3814	2920	3581	0
491	682	1313	3642	458	689	3022	3812	2924	3535	0
491	689	1331	3653	458	690	3023	3808	2920	3522	0
492	683	1313	3656	459	693	3021	3809	2923	3539	0
496	680	1312	3652	458	695	3024	3814	2915	3576	0
545	682	1324	3647	458	695	3043	3857	2970	3539	0
497	680	1313	3682	458	690	3027	3815	2926	3538	0
496	681	1323	3668	459	686	3019	3808	2921	3602	0
497	676	1446	3672	459	695	3602	3812	2923	3539	0
491	683	1316	3659	463	686	3023	3811	2923	3541	0
492	681	1311	3651	459	688	3160	3816	2923	3530	0
491	682	1314	3647	458	688	3027	3806	2926	3534	0
492	681	1316	3649	458	690	3020	3812	2922	3534	0
492	681	1315	3646	459	692	3019	3810	2922	3536	0
497	681	1323	3694	458	694	3022	3817	2921	3531	0
495	682	1315	3709	458	694	3013	3816	2926	3539	0
497	677	1320	3654	464	686	3024	3810	2925	3539	0
497	677	1324	3641	464	682	3048	3811	2929	3550	0
507	677	1341	3648	463	686	3033	3810	2920	3542	0
497	678	1320	3639	463	681	3022	3815	2938	3601	0
497	676	1320	3647	463	682	3021	3814	2919	3541	0
491	681	1311	3665	462	683	3013	3816	2923	3538	0
491	681	1314	3648	460	686	3025	3814	2920	3532	0
