Datatype: kernel_timings_CPU_n100
NC 	MAXOCCUPANCY 	BIRTH 	INFECTIONS 	NEWINFECTIONS 	PHAGEDECAY 	MOVEMENT 	SWAPZERO 	UPDATEOCCUPANCY 	NUTRIENTDIFFUSION 	SWAPZERO2
4931	5834	9127	13538	3415	3580	11562	42650	31606	36201	0
5004	5821	9097	13481	3371	3543	11471	42946	31676	36311	0
5169	5855	9271	13437	3452	3547	11526	42621	31695	36137	0
4936	5827	9141	13470	3400	3541	11612	42664	31514	36092	0
4953	5880	9090	13438	3390	3642	11673	42832	31627	36018	0
4935	5896	9084	13471	3368	3578	11540	42859	31775	36381	0
4984	5828	9097	13517	3374	3547	11655	42647	31563	36180	0
4931	5934	9084	14200	3650	3581	12542	43110	31794	37676	0
4935	5925	9222	13439	3389	3601	11542	42744	31595	36058	0
4934	5827	9080	13553	3365	3541	11663	42683	31527	36147	0
4936	5907	9092	13430	3380	3549	11492	42761	31615	35998	0
4943	5821	9147	13475	3365	3547	11562	42623	31926	36070	0
4939	5844	9099	13503	3379	3551	11603	42646	31559	36180	0
4925	5837	9157	13478	3366	3546	11474	42650	31642	36058	0
4938	5843	9153	13571	3386	3549	11575	42578	31672	36066	0
4965	5846	9082	13480	3361	3681	11478	42842	31518	36043	0
4932	5846	9129	13461	3378	3548	11500	42604	31664	36392	0
5175	5905	9085	13552	3367	3545	11483	42697	31563	36165	0
4935	5835	9103	13439	3411	3549	11594	42765	31505	36157	0
5088	5821	9085	13545	3370	3543	11515	42636	31581	36639	0
5332	6468	10287	16895	3398	3549	15228	42763	31717	36065	0
4939	5861	9096	13474	3368	3615	11482	42828	31508	36117	0
4924	5836	9229	13435	3385	3546	11540	42732	31694	36061	0
4938	5828	9091	13733	3457	3620	11589	42703	31744	36762	0
4949	5841	9102	13432	3376	3568	11566	42821	31500	36145	0
5001	5827	9090	13541	3371	3541	11514	42613	31581	36338	0
4932	6216	9809	13747	3517	3545	11544	42641	31583	36193	0
4933	5822	9134	13472	3364	3544	11594	42820	31676	36075	0
4934	5836	9095	13526	3379	3542	11508	42572	31745	36086	0
4936	5838	9086	13514	3369	3541	11489	42650	31556	36197	0
4934	5838	9147	13436	3373	3548	11560	42630	31725	36055	0
5006	5997	9079	13544	3375	3544	11505	42637	31571	36133	0
4934	5896	9091	13432	3378	3612	11670	42795	31503	36140	0
4967	5836	9110	13480	3363	3541	11492	42853	31554	36004	0
4937	5859	9098	13423	3454	3544	11515	42552	31705	36106	0
4937	5830	9098	13687	3695	3871	12443	42660	31620	36539	0
4998	5835	9113	13725	3401	3544	11537	42750	31569	36102	0
4970	5859	9262	13470	3372	3616	11510	42662	31578	36100	0
4938	5939	9379	13696	3380	3547	11669	42626	32140	36093	0
4935	5900	9090	13476	3370	3544	11469	42775	31581	36005	0
4938	5824	9162	13438	3380	3547	11593	42573	31663	36214	0
4971	5833	9084	13463	3370	3539	11545	42647	31539	36160	0
4935	5831	9162	13430	3376	3558	11509	42821	31557	36103	0
4937	5823	9297	13623	3385	3542	11578	42589	31666	36341	0
4940	6141	9327	13441	3383	3547	11534	43821	31687	36262	0
4931	5833	9163	13491	3366	3540	11504	42809	31608	36005	0
4934	5831	9103	13510	3380	3551	11574	42583	31616	36293	0
4951	5830	9112	13483	3360	3542	11482	43168	31566	36380	0
5233	6026	9268	13457	3379	3546	11504	42738	31561	36013	0
4966	5828	9125	13643	3373	3545	11510	42650	31520	36149	0
4951	5867	9115	13437	3376	3551	11486	42810	31502	36230	0
4938	5822	9088	13536	3365	3545	11488	42640	31780	35998	0
4939	6083	9455	13459	3407	3543	11511	42638	31492	36225	0
4999	5833	9093	13508	3357	3540	11472	43850	31542	36048	0
5042	5911	9101	13507	3383	3547	11506	42604	31685	36040	0
4940	5892	9091	13466	3372	3704	11598	42647	31524	36141	0
4936	5894	9111	13462	3375	3548	11489	42776	31754	35999	0
4972	5897	9090	13554	3372	3543	11489	42582	31733	36078	0
4939	5832	9087	13430	3374	3548	11560	42616	31486	36311	0
5003	5855	9161	13469	3365	3547	11484	42627	31566	36043	0
5090	5831	9325	13561	3457	3548	11520	42649	31630	36070	0
4953	5820	9136	13485	3371	3545	11656	42643	31517	36035	0
4932	5968	9169	13573	3532	3662	11670	42721	32510	35989	0
4934	5824	9219	13459	3369	3614	11503	42573	31757	36101	0
4972	5842	9093	13433	3381	3614	11508	42707	31496	36163	0
4938	5899	9148	13475	3371	3546	11504	42633	31572	36041	0
4991	6032	9131	13581	3391	3547	11610	43011	31825	36064	0
4951	5911	9086	13541	3375	3538	11488	42799	31506	36121	0
4934	5837	9167	13468	3389	3543	11510	42807	31774	36324	0
4930	5835	9079	13591	3367	3546	11574	42566	31641	36263	0
4928	5840	9130	13440	3376	3548	11478	42646	31489	36059	0
4931	5831	9162	13508	3376	3544	11484	42730	32102	36892	0
4941	5879	9264	13873	3498	3685	11815	42574	31685	36131	0
4990	5818	9167	13462	3419	3557	11493	42832	31516	36009	0
5000	5827	9113	13517	3382	3551	11577	42581	31727	35999	0
4935	5832	9090	13577	3394	3557	11505	42651	31516	36334	0
4967	5831	9096	13452	3377	3541	11488	42688	31504	35988	0
4984	5966	9085	13542	3405	3542	11506	42593	31648	36005	0
4940	5864	9100	13436	3377	3621	11638	42635	31561	36257	0
4936	5833	9101	13457	3366	3541	11544	42711	31589	35992	0
4944	5826	9161	13494	3382	3548	11583	43092	31710	37317	0
5385	6490	9807	13680	3413	3613	11619	43898	31796	38198	0
5488	6399	9978	14732	3843	3961	12964	46913	34651	39743	0
5557	6378	9997	14433	3743	3889	12846	46689	34043	39552	0
5376	6450	9863	14649	3815	3901	12922	45885	34712	38096	0
4966	6827	10021	14219	3541	3540	11665	42591	31663	36482	0
4944	5842	9130	13432	3366	3546	11481	42817	31501	36092	0
5000	5818	9150	13545	3535	3665	13042	46355	32247	36027	0
4936	5833	9217	15100	4155	3982	13580	47702	34704	36650	0
4966	5831	9095	13471	3362	3545	11483	42719	32746	36287	0
5056	5816	9104	13429	3372	3545	11507	42735	31658	36105	0
4985	5836	9172	13556	3373	3683	11503	42593	31747	36173	0
4933	5838	9378	13586	3378	3550	11560	43011	31500	36222	0
4927	5997	9086	13476	3364	3547	11479	42797	31681	36005	0
4939	5827	9097	13567	3391	3549	11661	42567	31642	36237	0
4931	6490	10007	13709	3400	3545	11690	43047	31573	36734	0
4999	5997	9199	13542	3571	3649	11583	42755	31624	36376	0
4930	5827	9123	13689	3370	3538	11619	42582	31634	36208	0
4965	6022	9278	13440	3383	3545	11509	43243	32031	36505	0
4935	5895	9152	13460	3372	3539	11486	42777	31643	36015	0
4937	5839	9098	13509	3385	3543	11592	42579	31850	36344	0
4927	5831	9136	13473	3363	3546	11534	42863	31607	36336	0
4969	5839	9164	13468	3417	3579	11585	42836	31663	36224	0
5199	5839	9192	13597	3427	3562	11645	42641	31575	38000	0
5766	6647	10489	14703	3700	3884	12554	45762	33452	38613	0
5258	6152	9631	14182	3740	3930	12737	44680	31647	36053	0
4982	5835	9195	13918	3393	3550	11577	42687	31838	36241	0
4976	5826	9095	13480	3425	3543	11468	42775	32048	37253	0
5035	5830	9181	13457	3381	3555	11489	42833	31652	36071	0
4997	5807	9217	13598	3410	3539	11538	42621	31646	36287	0
4934	6523	10776	16733	3405	3544	15364	42830	31604	36602	0
5229	5826	9145	13468	3366	3548	11462	43033	31600	36759	0
4936	5844	9343	13548	3395	3544	11582	42598	31825	36123	0
5028	5822	9194	13548	3375	3543	11497	42763	31732	36053	0
4969	5830	9234	13422	3400	3594	11664	42678	31735	36283	0
4967	5823	9113	13518	3372	3541	11536	42754	31959	36129	0
4950	5890	9200	13610	3457	3622	11593	43493	31826	36073	0
4933	5830	9192	13557	3489	3597	11641	42663	31590	36160	0
5015	5821	9094	13428	3371	3547	11487	42898	31628	36277	0
5067	5970	9184	13483	3414	3577	11489	42745	32384	36109	0
4937	5870	9103	13561	3384	3539	11755	42722	31618	36308	0
4989	5866	9309	13492	3382	3542	11480	42866	31623	36078	0
4968	5942	9161	13528	3386	3600	11626	42663	31723	36053	0
4935	5831	9086	13556	3439	3560	11681	42741	31573	36148	0
4936	5897	9093	13431	3375	3547	11493	42868	31616	36073	0
4932	5826	9155	13571	3372	3543	11601	42713	32967	36442	0
4970	5826	9163	13573	3389	3541	11571	42736	31543	36444	0
4932	5833	9148	13482	3363	3544	11478	42891	31641	36147	0
4933	5903	9492	13863	3394	3550	11760	42583	31824	36119	0
4957	5828	9087	13541	3368	3578	11586	42877	31533	36234	0
4932	5835	9196	13433	3380	3546	11519	42790	31706	35987	0
4966	5838	9199	13761	3379	3545	11624	42636	31864	36301	0
4927	5842	9113	13482	3447	3613	11525	42828	31510	36355	0
4964	5831	9189	13464	3372	3546	11475	42679	31791	36302	0
5034	5821	9169	14158	3915	4078	13156	46500	34253	36526	0
4955	5834	9087	13532	3369	3609	11601	43227	31831	36299	0
4932	5841	9162	13434	3377	3559	11509	42940	31626	36043	0
4935	5824	9095	13626	3371	3581	11743	42635	31730	36153	0
4953	5844	9160	13492	3458	3542	11518	42798	31565	36466	0
4932	5832	9187	13476	3399	3549	11492	42729	31742	36002	0
5039	5915	9336	13998	3397	3545	11774	42680	31626	36267	0
4934	5832	9077	13477	3435	3541	11583	42879	31553	36142	0
4965	5842	9194	13442	3374	3545	11635	42743	31954	36011	0
5048	5891	9277	13674	3477	3542	11511	42710	32151	37680	0
4931	5840	9136	13511	3442	3616	11524	42790	31501	36413	0
5037	5820	9180	13503	3368	3544	11543	42720	31939	36017	0
5009	5859	9158	13640	3495	3551	11535	42635	31623	36272	0
4934	5825	9131	13462	3362	3616	11551	42939	31505	36065	0
5075	5955	9086	13518	3384	3541	11527	42814	31823	36073	0
4934	5889	9079	13468	3361	3719	11583	42670	31759	36346	0
4931	5845	9103	13557	3382	3541	11650	42827	31489	36393	0
4934	5968	9143	13532	3371	3543	11489	42711	31734	36528	0
4935	5835	9158	13780	3502	3679	11839	42796	31620	36822	0
5207	6007	9086	13539	3363	3543	11550	43022	31521	36134	0
4932	6001	9155	13498	3414	3548	11498	42762	31788	36067	0
4965	5832	9157	13475	3372	3545	11717	42682	31812	36536	0
5041	6019	9160	13486	3443	3545	11632	42801	31565	36245	0
4974	5831	9322	13538	3371	3544	11498	42811	31808	36072	0
5001	5811	9330	13496	3516	3542	11830	42661	31631	36309	0
4997	5829	9080	13470	3395	3574	11595	42968	31577	36139	0
4932	5833	9252	13501	3455	3544	11508	42708	31788	36134	0
4934	5886	9114	13508	3367	3543	11609	42742	31704	36392	0
5033	5861	9708	13889	3494	3647	11638	42913	31562	36204	0
4935	5899	9229	13540	3399	3595	11495	42717	31740	36146	0
4999	5902	9092	13577	3378	3545	11593	42997	31622	36289	0
4969	5891	9085	13464	3363	3553	11547	43081	31577	36134	0
4937	5841	9098	13687	3385	3568	11560	42722	31813	36153	0
4936	5821	9146	13646	3485	3624	11681	42890	31707	36966	0
4931	5901	9204	13435	3382	3547	11593	42890	32154	36598	0
4997	5812	9124	13686	3378	3545	11556	42740	31636	36381	0
4966	5838	9151	13506	3416	3579	11628	42853	31658	36297	0
4933	5869	9122	13759	3715	3860	12343	42945	31650	36843	0
4934	5841	9092	13680	3387	3542	11595	42704	31777	36261	0
4946	5831	9148	13542	3364	3540	11471	42840	31636	36287	0
4931	5834	9154	13494	3387	3547	11569	42745	31722	36102	0
4932	5891	9214	13641	3378	3547	11566	42659	31584	36358	0
4939	5829	9197	13536	3378	3544	11640	43013	31719	36698	0
5053	5833	9184	13470	3366	3539	11548	42768	31864	36069	0
4964	5841	9104	13540	3486	3546	11587	42619	31674	36376	0
4937	5832	9147	13496	3431	3541	11504	42898	31630	36380	0
5169	5982	9192	13538	3386	3545	11833	43571	31778	36136	0
5049	5810	9147	13598	3496	3732	11603	42685	31572	36389	0
4934	5840	9323	13655	3464	3547	11579	42906	31552	36274	0
5035	5918	9146	13498	3363	3545	11499	42883	31839	36046	0
4988	5838	9105	13441	3485	3579	11636	42687	31700	36281	0
4935	5864	9079	13532	3369	3613	11478	42861	31587	36283	0
4966	5962	9126	13708	3599	3683	11590	42797	31783	36134	0
4942	5979	9151	13540	3375	3577	11602	42785	31661	36322	0
4933	6037	9444	13508	3391	3544	11641	43126	31529	36110	0
5008	5923	9214	13537	3370	3544	11501	43881	31938	36100	0
4936	5895	9083	13431	3380	3620	11673	42713	31682	36346	0
4926	5833	9085	13547	3366	3545	11675	43161	31504	36633	0
5041	5944	9420	13504	3383	3549	11611	42865	31732	36122	0
4934	5818	9245	13577	3376	3543	11665	42644	31629	36342	0
5004	5831	9094	13510	3375	3545	11558	42857	31574	36228	0
4933	5907	9296	13550	3374	3539	11496	42767	31903	36701	0
4997	5830	9156	13443	3380	3543	11631	42672	31690	36314	0
4932	5821	9096	13472	3433	3542	11560	42840	31568	36270	0
4930	5942	9180	13563	3417	3540	11509	43309	32246	36079	0
5113	6025	9446	13561	3374	3615	11575	42800	31641	36331	0
4996	5834	9097	13438	4502	3866	19103	43431	31536	36522	0
5280	5927	9193	13534	3376	3544	11552	42757	31903	36068	0
4933	5903	9099	13422	3377	3558	11757	42755	31690	36343	0
4931	5829	9091	13533	3359	3543	11551	42844	31553	36262	0
5066	5866	9170	13646	3386	3547	11621	42831	31721	36057	0
4981	5821	9290	13553	3835	3813	12052	42720	32194	36403	0
4929	5835	9536	13583	3394	3547	11578	42856	31564	36122	0
4938	5922	9225	13624	3370	3541	11494	42796	31783	36156	0
5032	5832	9159	13435	3554	3547	11701	42683	31694	36291	0
4933	5828	9079	13460	3432	3547	11552	42828	31572	36259	0
4932	5900	9194	13549	3414	3548	11507	42808	31663	36067	0
4993	5837	9178	13664	3379	3542	11807	42792	31689	36236	0
5007	5818	9101	13479	3380	3616	11521	43399	32110	36157	0
4934	5824	9225	13610	3439	3544	11501	42722	31780	36176	0
4973	5908	9091	13498	3374	3546	11571	42784	31611	36232	0
5103	5861	9077	13467	3361	3540	11562	43235	31607	36173	0
5064	6080	9363	13622	3385	3696	11769	43108	31692	36130	0
4940	5901	9126	13689	3370	3544	11541	42983	31629	36330	0
5106	5882	9097	13438	3374	3551	11671	42819	31636	36707	0
4931	5826	9366	13960	3415	3578	11534	42702	31733	36201	0
4939	5891	9148	13492	3374	3552	11489	42815	31647	36272	0
5019	5895	9090	13470	3363	3546	11553	42749	31698	36209	0
5025	5825	9160	13534	3385	3608	11600	43380	33054	37994	0
5180	6139	9544	14048	3570	3693	12046	44372	31805	36124	0
5056	5864	9093	13760	3405	3547	11628	42840	31782	36171	0
4930	5845	9105	13720	3420	3606	11511	42696	31738	36204	0
4939	5903	9164	13515	3373	3541	11496	42812	31623	36259	0
5006	5915	9090	13481	3364	3547	11561	42842	31677	36220	0
4997	5825	9139	13532	3391	3613	11726	42882	31674	36184	0
4929	5828	9177	13544	3454	3592	11528	42785	31572	36104	0
4934	5994	9155	13430	3383	3544	11569	42785	31672	36122	0
4932	5886	9091	13663	3374	3544	11636	42816	31747	36311	0
4934	5835	9576	13831	3409	3543	11532	42862	31563	36301	0
4997	5867	9223	13465	3367	3545	11544	42633	31745	36051	0
5050	5892	9093	13544	3451	3544	11621	42687	31600	36329	0
4934	5835	9107	13514	3434	3541	11628	42931	31584	36092	0
4964	5872	9289	13430	3383	3548	11479	42843	31860	36067	0
5003	5822	9100	13468	3440	3645	11587	42693	31642	36358	0
4935	5835	9101	13503	3376	3616	11563	42752	31557	36125	0
4968	5880	9164	13645	3374	3543	11506	43127	31725	36090	0
5025	5961	9354	13798	3429	3560	11596	43067	31590	36273	0
4936	5822	9091	13549	3363	3577	11629	42851	31544	36090	0
4937	5884	9175	13614	3388	3545	11884	42743	31800	36061	0
4959	5891	9091	13452	3363	3584	11610	42676	31777	36309	0
5001	5831	9091	13494	3381	3554	11570	42801	31495	36215	0
4996	5885	9149	13650	3371	3545	11491	42707	31598	36121	0
4945	5832	9252	13492	3381	3615	11619	43321	31762	36129	0
4935	5814	9085	13497	3398	3543	11557	42972	31635	36179	0
4934	5898	9260	13634	3384	3547	11521	42777	31657	36317	0
4997	5822	9215	13680	3382	3542	11596	42806	31690	36181	0
5063	5834	9156	13440	3405	3584	11553	42696	31630	36198	0
4938	5817	9192	13603	3468	3554	11503	42695	31603	36112	0
4935	5898	9145	13598	3382	3539	11608	42881	31866	36095	0
5020	5893	9079	13469	3368	3581	11528	42919	31639	36128	0
4934	5834	9123	13483	3460	3612	11657	42744	31752	36129	0
4934	5901	9089	13545	3368	3544	11472	42873	31628	36210	0
4934	5934	9105	13578	3385	3541	11577	42716	31592	36155	0
4998	5812	9149	13609	3374	3615	11643	42709	31554	36198	0
4933	5838	9159	13511	3449	3613	11511	42851	31660	36164	0
4936	5834	9213	13499	3369	3539	11556	42872	31714	36120	0
4932	5840	9155	13562	3385	3546	11684	43174	31702	36352	0
4929	5840	9275	13631	3598	3607	11612	42871	31568	36266	0
5002	5832	9269	13504	3378	3546	11592	42675	31720	36197	0
4971	5890	9080	13590	3436	3543	11625	42700	31972	36240	0
4935	5831	9170	13511	3413	3553	11921	43265	31893	36247	0
5003	5823	9175	13521	3367	3550	11501	43002	31959	36207	0
5030	5870	9131	13489	3421	3581	11650	42705	31813	36337	0
4933	5835	9088	13539	3435	3544	11476	42953	31823	36164	0
4954	5890	9157	13516	3378	3617	11504	42866	31818	36071	0
5018	5822	9156	13560	3407	3593	11567	42760	31603	36232	0
4938	5849	9090	13512	3376	3612	11634	42829	33765	38593	0
4967	5925	9188	13544	3369	3544	11490	42843	31805	36124	0
5047	5854	9127	13457	3407	3613	11556	42983	31847	36865	0
4925	5844	9094	13544	3397	3577	11481	42876	31605	36122	0
4970	5893	9140	13558	3380	3545	11588	42681	31645	36116	0
4933	5893	9148	13481	3476	3544	11555	42779	31564	36185	0
4936	5840	9098	13513	3375	3566	11655	42993	32329	36344	0
4975	5866	9098	13638	3368	3539	11521	42801	31725	36179	0
4935	5896	9090	13425	3377	3585	11770	43327	31627	36228	0
4978	5827	9090	13539	3365	3546	11561	42796	31554	36192	0
4930	5913	9154	13498	3411	3545	11573	42702	31589	36127	0
4930	5824	9212	13533	3376	3540	11695	43014	31654	36245	0
4975	5849	9096	13643	3379	3546	11568	42912	31590	36242	0
4931	5868	9220	13466	3369	3615	11496	42782	31805	36227	0
5001	5824	9114	13436	3373	3546	11640	42683	31826	36245	0
4935	5923	9087	13550	3432	3546	11491	43022	31586	36219	0
4931	5837	9291	13463	3386	3543	11564	42746	31669	36065	0
4968	5862	9092	13538	3364	3556	11662	42782	31775	36484	0
4961	5837	9132	13472	3416	3617	11558	43391	31615	36434	0
4933	5838	9179	13539	3380	3545	11519	42708	31843	36066	0
5015	5894	9094	13442	3377	3559	11516	42799	34118	36597	0
5265	6130	10117	16059	3452	3541	14717	42924	31668	36153	0
4931	5939	9215	13428	3390	3547	11573	43531	31697	36149	0
4982	5828	9334	13556	3381	3539	11749	42725	31587	36254	0
4933	5905	9102	13504	3443	3547	11530	42878	32882	37960	0
4950	5887	9182	13478	3371	3538	11552	42768	31744	36270	0
5031	5824	9108	13444	3378	3549	11660	43031	31678	36332	0
4930	5877	9085	13530	3471	3580	11475	42803	31544	36190	0
4936	5865	9294	13471	3384	3550	11545	42744	31670	36059	0
4983	5838	9095	13558	3368	3541	11599	42788	31659	36186	0
4992	5858	9157	13464	3413	3617	11510	42859	31550	36496	0
4930	5823	9180	13525	3370	3545	11585	42693	31904	36046	0
5001	5895	9096	13446	3380	3546	11516	43002	31621	36453	0
4969	5831	9148	13472	3413	3561	11695	43237	31645	36137	0
4985	5826	9104	13695	3395	3543	11526	42808	31615	36097	0
4988	5890	9112	13478	3437	3540	11491	42908	31620	36172	0
4929	5838	9091	13473	3379	3600	11598	42865	31885	36355	0
4970	5838	9088	13641	3373	3544	11666	42767	31812	36166	0
4960	5900	9174	13419	3383	3542	11501	42961	31720	36269	0
4934	5959	9417	13821	3370	3542	11614	42689	31690	36135	0
5008	5901	9092	13635	3386	3547	11512	42822	31536	37252	0
5328	6159	10790	14327	3735	3822	11992	43039	31761	36572	0
4931	5841	9088	13536	3383	3605	11630	43554	31624	36382	0
4927	5877	9743	13857	3427	3540	11620	44436	33560	38918	0
5408	6281	9581	14259	3752	3722	13032	45611	34161	38210	0
5244	6170	9587	14256	3696	3824	12419	45129	32674	36977	0
5145	6059	9380	13838	3507	3663	11861	44092	33556	38334	0
5218	6189	9642	14316	3724	3793	12528	44555	32495	38878	0
5360	6198	9770	14377	3926	3786	12940	44239	32535	37639	0
5416	6490	9828	14763	3853	3766	12719	46384	33497	37945	0
5175	6106	9539	14346	3505	3732	13060	45723	33945	41710	0
5411	6315	9667	13978	3543	3839	11928	44817	33718	37991	0
5292	6107	9567	14026	3576	3859	11995	43444	32247	36981	0
5083	5911	9404	13759	3445	3577	11824	44209	33544	38122	0
5247	6280	9616	14133	3626	3756	12009	43524	32079	36828	0
5018	5922	9304	13654	3504	3575	11711	43420	32055	36682	0
4998	5938	9494	13730	3432	3578	11679	44433	33159	38338	0
5212	6161	9503	14144	3640	3739	12573	44759	33221	38069	0
5247	6141	9604	14049	3590	3725	11847	43373	32036	36607	0
5140	5845	9220	13636	3407	3679	11728	44568	33043	37875	0
5112	6173	9571	13920	3607	3727	12257	44048	32135	36851	0
5099	5933	9250	13717	3372	3610	11674	43561	32692	36982	0
4996	5997	9273	13650	3415	3610	11961	44627	33291	37751	0
5266	6148	9539	13967	3601	3699	12124	43814	32208	36594	0
5129	5904	9165	13689	3454	3651	11701	43447	32059	37469	0
5018	5892	9225	13848	3560	3673	11966	44278	32666	37047	0
4982	5863	9401	13576	3419	3578	11664	43295	32180	36746	0
4998	5931	9200	13693	3364	3613	11789	43562	32215	36722	0
5032	5876	9382	13750	3416	3620	11698	43233	32101	36875	0
5124	6188	9543	13859	3567	3752	12190	44534	32998	37835	0
5112	6204	9391	13756	3484	3778	11612	43252	31920	36546	0
5034	5957	9318	13901	3532	3737	12080	44641	33056	37696	0
5113	6108	9471	13943	3585	3789	12022	43202	32012	36710	0
4966	5878	9291	13703	3376	3616	11662	43347	32363	36864	0
5065	5872	9313	13675	3560	3887	12298	44278	33892	37760	0
5166	6072	10313	19350	3797	3648	15727	46566	33910	37731	0
5210	6104	10294	19376	3792	3664	16064	46464	33862	37771	0
5230	6164	9656	14639	3623	3713	12456	44788	33185	37890	0
4968	5933	9213	13770	3445	3601	11919	43521	31946	36640	0
5027	5890	9361	13927	3454	3566	11695	43703	32166	37823	0
5111	6166	9516	13887	3559	3675	12197	44528	32888	38083	0
5166	6113	10272	19052	3840	3665	15978	46620	34062	38082	0
5176	6135	9688	14881	3672	3752	12698	44781	33253	37963	0
5200	6124	10190	19067	3835	3651	16085	46271	33881	37772	0
5179	6112	10331	19461	3840	3651	16031	46566	33862	37883	0
5238	6096	10477	19444	3839	3656	16105	46592	33971	37831	0
5216	6101	10358	19359	3814	3662	16218	46467	34049	37838	0
5186	6119	10406	19524	3792	3650	16160	46627	34150	37696	0
5201	6256	10526	19804	4007	3828	16358	45233	33828	38276	0
5253	6234	9643	15292	3819	4108	13125	48511	35669	38187	0
5074	6475	10066	14259	3545	3773	11737	44144	32413	36670	0
5218	5981	9334	13725	3454	3674	11881	46524	32796	37733	0
5448	6200	10043	13995	3444	3573	12090	44307	34892	39510	0
5355	6193	9575	14419	3844	3722	13302	46700	35714	40561	0
5084	7327	9766	14577	4083	3900	13292	45286	32828	37689	0
5516	6308	9930	14315	3517	4143	12292	45644	34313	55977	0
7699	10800	10127	14585	3974	3901	12878	43801	32972	37000	0
5299	6008	9182	14235	3704	3901	11992	45778	33355	38226	0
4929	5842	10071	14624	3972	3802	12347	45637	33886	36636	0
4962	6139	9241	13869	3694	3535	12490	44417	33709	40299	0
5089	5835	9816	13930	3410	4187	13187	46975	34076	40560	0
5255	6194	10040	15114	3783	3993	12407	46598	35082	39406	0
5425	7000	9953	13863	4003	3986	13075	47577	35892	39822	0
5697	6883	10047	14100	3444	3571	12688	47347	35799	41442	0
5761	6949	9810	13898	3815	3850	11808	43809	32676	41703	0
5795	6664	10417	15258	4157	4496	12923	48112	35712	41352	0
5738	6060	11434	14104	3547	3726	12682	48607	37602	44043	0
6093	6977	12930	19242	4001	4419	15779	47684	35313	39273	0
5871	6746	9510	15024	4270	3728	12177	46498	36004	40004	0
5090	6010	9661	15433	4084	4124	13747	49351	36122	39452	0
5548	6121	10648	14541	3622	3657	12515	45043	35387	39270	0
4995	6846	10720	14061	3533	3937	12835	47310	37566	42901	0
6024	6850	10727	15484	4152	4038	14097	47589	37551	42287	0
5464	6442	10764	15449	4053	4088	13488	47875	37148	43250	0
5778	7219	10263	15152	3932	3981	14133	48713	37095	43575	0
5822	6836	10773	15190	3992	4282	13484	48294	37113	42119	0
5799	6954	10516	15381	3872	4142	13629	49496	36236	42230	0
5887	6757	11401	15190	4102	4174	13968	48894	36740	42778	0
5848	7259	10478	15203	4207	4065	13542	49844	37757	42590	0
6052	7181	11201	15306	4074	4180	14238	50899	37989	44532	0
5763	6783	10836	15758	3853	5062	13419	49905	38026	42333	0
5634	6698	11526	16149	3927	4047	14315	51192	37468	43481	0
6580	6877	11402	14884	3940	4159	14718	49069	37582	42529	0
5916	6967	10801	15414	4106	4095	13854	48667	36495	43152	0
6436	7067	11158	15509	4179	4112	14072	49025	37358	43040	0
5897	7119	10921	15974	4040	4197	13825	48640	48280	68929	0
6237	7001	10549	15602	4137	4271	14160	49810	37282	44029	0
6729	6868	10597	15493	4016	4105	13524	48030	36799	39048	0
5428	6517	10175	15030	3726	3743	12828	47249	36192	39972	0
6458	6473	10471	14616	3658	3809	12275	45440	33315	38334	0
5327	6345	9428	14543	3670	3892	12443	44998	34505	39954	0
5628	6199	10132	14883	3715	3782	12594	46475	34754	40655	0
5345	6077	9756	13757	3544	3627	15997	65372	34888	40543	0
5562	6758	10456	15574	3999	4099	13097	48376	35433	39006	0
5394	6377	9788	14695	3824	4119	12946	47876	34963	40616	0
5642	6659	10483	15302	4124	4129	13685	48399	34510	40696	0
5656	6849	11017	14614	3768	3950	13152	46526	34816	39804	0
5880	6907	10448	14553	3687	3772	12163	45554	35875	38927	0
5459	6830	11118	15472	3984	3712	12476	45971	36544	38661	0
5070	6257	9751	13959	3579	3723	12037	45088	34511	41269	0
6033	6665	10114	14357	3709	3917	12249	46899	33366	38055	0
5281	6085	9711	14111	3916	4501	13374	46977	36077	42900	0
5482	6828	10421	14915	3751	3916	13141	46587	35360	41017	0
5951	6867	10363	14177	3805	4244	12476	47449	35400	39748	0
5629	6498	10954	15082	3726	3867	12987	47960	36130	40069	0
5996	6839	10776	15853	3864	4072	13524	48369	36880	42802	0
6022	6650	10447	15015	3998	3991	12748	48076	36532	42215	0
5757	6734	10713	14944	3833	3969	12779	45337	32205	39335	0
5252	6247	10028	15277	3763	3982	12843	46335	35542	40381	0
5505	6230	9679	14043	3788	3943	12484	43865	33144	39039	0
5326	6207	9771	14125	3544	3907	12604	44208	32193	37690	0
5269	6161	9302	13791	3450	3548	12046	44572	32844	38993	0
5616	6346	9728	15372	3884	3715	13237	45909	34243	39538	0
5702	6349	9859	14143	4193	4079	12435	45579	35173	40044	0
5700	6813	9819	14423	3803	4090	12726	46183	34272	40638	0
5581	6624	9810	15184	3940	4364	13407	46467	35654	39123	0
5592	6584	10299	14665	3808	3935	12368	46964	34684	39795	0
5004	5819	10104	14494	3694	3851	13615	47726	36783	42452	0
5558	6907	13531	20477	6077	6068	16472	46455	34649	39074	0
5182	5871	9187	14882	3765	3995	13054	45778	33248	39779	0
5076	6036	10104	14944	3915	3823	12762	45461	34286	40880	0
5325	6680	9690	14891	3837	3602	12545	45426	33357	38182	0
5662	6365	9799	14875	3884	3669	12552	44315	32898	38271	0
