Datatype: kernel_timings_GPU_n46
NC 	MAXOCCUPANCY 	BIRTH 	INFECTIONS 	NEWINFECTIONS 	PHAGEDECAY 	MOVEMENT 	SWAPZERO 	UPDATEOCCUPANCY 	NUTRIENTDIFFUSION 	SWAPZERO2
16	4	31	143	23	16	695	1	45	28	1
16	4	31	136	24	16	697	1	45	28	1
16	4	31	139	23	16	699	1	45	28	1
17	4	31	148	23	15	693	2	46	29	1
16	4	31	139	24	16	695	1	45	29	1
16	4	31	137	24	16	690	1	44	28	1
16	4	31	136	23	16	698	1	45	29	1
17	4	31	142	24	15	699	1	45	28	1
16	4	33	143	23	16	696	2	46	28	1
16	5	31	141	25	16	719	1	45	28	1
16	4	37	142	23	16	696	1	45	29	1
15	4	31	142	23	16	715	1	45	28	1
16	4	31	139	23	15	704	1	45	28	1
16	4	31	140	24	16	700	1	46	28	1
15	4	31	135	22	15	673	1	44	27	1
15	5	33	135	22	15	674	1	44	27	1
15	4	30	137	23	16	697	1	46	28	1
16	4	31	142	24	16	696	1	45	28	1
16	5	31	138	24	16	713	1	44	29	1
17	4	31	143	24	16	705	1	45	29	4
16	4	31	140	27	16	700	1	45	28	1
16	4	31	144	24	16	698	1	45	28	1
16	4	32	140	24	16	705	1	45	28	1
17	4	33	140	24	16	700	1	45	27	1
16	4	31	142	23	16	696	1	46	30	1
17	4	31	142	24	16	734	1	45	28	1
16	5	31	142	23	16	694	1	45	29	1
17	4	32	139	24	16	695	1	45	29	1
16	4	31	137	24	16	696	1	45	28	1
15	4	32	138	22	16	702	1	45	29	1
16	4	31	144	24	16	693	1	44	29	1
16	4	31	141	23	16	694	1	45	28	1
16	4	31	136	23	16	700	1	45	29	1
15	4	31	140	23	16	697	1	45	29	1
16	4	31	136	23	16	701	1	45	29	1
16	4	31	139	24	16	691	1	45	29	1
16	4	31	141	23	16	697	1	44	29	1
15	4	31	139	22	16	729	2	45	29	1
30	4	34	139	24	15	708	1	45	28	1
16	4	33	139	24	16	695	2	45	28	1
16	5	31	137	24	16	693	1	45	29	1
17	4	31	136	24	16	697	1	45	28	1
15	4	34	144	23	16	695	1	45	28	1
16	5	31	140	23	16	701	1	45	29	1
22	5	31	138	23	16	706	2	45	27	1
16	5	31	139	24	16	706	1	45	29	1
16	4	31	136	24	16	701	2	45	29	1
16	4	31	139	24	16	691	1	45	29	1
17	4	34	152	25	16	702	1	44	29	1
16	4	31	139	24	16	693	1	45	29	1
16	4	30	136	24	15	696	1	45	28	1
17	4	31	136	24	16	696	1	45	29	1
16	4	34	141	24	16	698	1	47	29	1
16	4	31	135	24	16	697	1	45	29	1
16	4	31	145	23	15	699	1	45	29	1
16	4	31	140	24	16	696	1	45	29	1
16	5	31	144	23	16	699	1	45	28	1
16	4	33	139	24	16	696	2	45	29	1
16	4	30	140	24	16	698	1	45	29	1
16	4	32	141	24	16	709	1	45	28	1
16	4	33	142	23	18	700	1	45	29	1
16	4	31	140	24	16	698	1	44	28	1
16	4	31	135	23	16	677	2	44	29	1
16	4	30	136	23	15	672	1	43	27	1
15	4	30	135	22	15	667	2	43	28	1
15	4	29	140	24	16	695	1	45	28	1
16	4	31	135	23	16	699	1	45	29	1
15	5	30	140	23	16	700	2	47	28	1
16	5	31	142	24	16	697	1	45	28	1
16	4	31	140	24	16	697	1	45	28	1
16	5	31	144	23	16	703	1	45	27	1
17	4	33	136	24	16	700	1	45	29	1
16	4	31	138	23	16	692	1	45	29	1
16	4	31	140	24	16	692	1	45	29	1
16	4	31	146	24	16	698	1	45	27	1
16	4	31	144	24	16	695	1	45	29	1
16	4	31	136	24	16	694	1	45	29	1
16	4	31	138	24	16	696	1	45	28	1
16	4	31	142	24	16	696	1	46	27	1
17	4	31	139	24	16	698	1	46	28	1
16	4	31	136	24	16	697	1	45	28	1
16	4	31	142	24	16	698	1	45	28	1
16	4	31	138	23	16	695	1	45	28	1
17	4	31	142	24	16	695	1	45	29	1
17	4	31	146	23	16	695	1	45	29	1
16	4	31	144	24	16	702	1	44	28	1
16	4	31	144	23	16	700	1	43	28	1
17	4	31	141	24	16	699	2	45	28	1
17	4	30	146	22	15	695	1	45	29	1
17	5	31	137	24	17	698	1	45	28	1
16	4	33	142	23	16	696	1	44	28	1
16	4	32	139	24	16	698	1	45	28	1
16	4	30	138	22	15	700	1	44	29	1
17	4	31	146	24	16	695	1	45	29	1
22	5	31	138	24	16	700	2	44	28	1
17	4	31	142	24	15	698	2	45	28	1
16	4	31	145	23	16	694	2	45	29	1
16	5	31	141	24	16	695	1	45	28	1
17	4	31	141	23	16	700	1	45	29	1
15	4	33	143	24	16	708	1	46	29	1
16	4	31	145	23	29	697	1	46	29	1
17	4	32	141	25	16	696	1	46	28	1
16	5	31	136	23	16	699	1	43	29	1
16	4	31	138	24	16	700	1	45	29	1
16	4	31	144	23	15	702	1	45	28	1
16	4	33	141	24	16	695	1	45	29	1
17	5	31	140	23	16	708	1	44	28	1
16	4	30	138	24	16	699	1	45	29	1
15	5	31	139	23	16	721	1	45	31	1
17	4	31	141	23	15	699	1	45	28	1
16	4	34	140	33	17	710	1	45	28	1
17	5	31	136	23	15	667	1	44	29	1
16	4	30	135	22	19	672	1	43	27	1
15	4	31	136	22	15	670	1	44	28	1
16	4	33	138	24	16	700	1	45	29	1
16	4	31	144	24	16	710	2	44	29	1
17	4	31	141	23	16	698	1	45	29	1
15	4	32	143	23	16	699	1	45	28	1
16	4	31	140	23	16	694	1	45	29	1
16	4	33	148	24	16	716	1	45	28	1
16	4	31	137	23	16	697	1	44	27	1
16	5	33	138	24	16	695	1	44	32	1
17	4	31	147	24	16	694	1	45	28	1
16	4	31	144	24	16	698	1	45	28	1
16	4	31	141	23	16	694	1	45	27	1
16	4	33	136	23	16	695	1	45	29	1
16	4	31	144	23	16	692	1	45	29	1
16	4	31	149	25	16	706	1	46	28	1
16	4	31	141	23	16	693	1	44	28	1
16	4	31	136	24	16	697	1	45	29	1
16	4	31	138	23	15	700	1	44	29	1
16	4	31	140	23	16	693	1	45	29	1
16	4	31	138	24	16	692	1	44	28	1
16	4	31	139	24	16	702	1	45	28	1
16	4	31	139	23	15	703	1	45	28	1
16	5	31	147	24	16	702	2	44	36	1
17	4	31	144	24	16	697	1	45	28	1
16	4	31	140	24	16	697	1	45	28	1
15	4	32	140	22	16	696	1	46	29	1
16	4	31	142	24	16	695	1	45	28	1
16	4	31	140	23	16	699	1	45	29	1
16	4	31	140	24	16	697	2	46	29	1
15	4	31	138	23	16	697	1	45	28	1
16	4	31	146	24	16	715	1	45	29	1
22	5	31	134	24	16	694	1	45	29	1
15	4	31	151	24	16	705	1	45	29	1
16	4	34	140	23	16	699	1	45	29	1
16	4	31	138	24	16	695	1	45	28	1
16	4	34	139	23	16	698	1	46	27	1
16	4	31	138	24	16	697	1	45	28	1
16	4	32	138	23	16	694	1	45	28	1
16	4	31	143	24	16	694	1	44	28	1
16	4	31	136	23	16	696	1	45	28	1
16	5	31	138	24	16	693	2	46	28	1
16	4	32	140	24	16	694	1	45	28	1
16	4	33	142	24	16	702	1	45	29	1
17	4	34	138	23	16	715	1	45	28	1
17	4	31	139	23	16	697	2	45	28	1
15	4	33	144	23	16	696	1	45	28	1
16	4	31	136	24	16	694	1	45	29	1
17	4	31	137	22	15	670	1	44	27	1
15	5	30	135	23	15	675	1	45	28	1
15	4	32	136	23	15	683	1	45	28	1
16	4	31	144	24	16	691	1	45	29	1
16	4	31	145	24	16	705	1	45	28	1
16	18	34	141	24	16	702	1	45	27	1
16	4	31	139	24	16	698	2	45	28	1
16	4	31	140	24	16	715	2	46	29	1
16	4	31	139	23	16	693	1	45	28	1
16	5	31	142	23	16	696	1	43	32	1
17	4	31	135	26	16	699	1	45	28	1
16	4	32	138	24	15	698	1	45	28	1
16	4	31	142	23	16	694	1	45	28	1
16	4	31	139	24	16	701	1	44	28	1
16	4	31	138	23	16	698	1	45	29	1
17	4	30	142	24	15	695	1	45	29	1
16	4	33	145	23	16	694	1	45	28	1
16	4	31	136	24	16	695	1	44	28	1
16	4	31	138	23	16	703	1	45	28	1
16	4	30	145	23	15	695	1	45	29	1
17	4	31	144	28	16	694	1	45	29	1
16	4	31	135	24	16	706	1	45	28	1
16	4	33	137	24	16	698	1	46	28	1
16	4	31	149	24	16	709	2	45	29	1
16	4	31	159	23	14	697	2	45	29	1
17	5	31	141	24	16	693	1	46	34	1
17	5	31	146	25	17	696	1	45	28	1
16	4	31	142	24	16	716	1	45	28	1
16	4	34	148	23	16	699	1	45	27	1
16	4	33	138	24	16	702	1	45	28	1
16	4	31	140	24	16	696	2	45	28	1
17	4	34	145	24	16	694	1	45	35	1
20	5	33	150	25	16	706	1	45	28	1
16	4	31	139	24	16	702	1	45	29	1
23	5	31	144	24	16	696	1	45	29	1
17	4	31	142	24	16	699	1	43	29	1
16	5	31	143	23	16	694	2	45	29	1
16	4	30	150	24	16	705	2	45	28	1
16	5	31	138	23	16	693	1	46	29	1
17	4	31	142	24	16	693	1	45	28	1
16	5	31	141	23	16	699	1	45	28	1
16	4	31	138	23	16	698	1	45	29	1
16	4	32	140	23	16	692	2	45	29	1
16	4	33	138	24	16	705	1	45	30	1
17	4	31	143	24	16	693	1	45	28	1
17	4	31	138	24	16	712	1	44	29	1
16	4	31	140	22	15	700	1	44	28	1
16	4	34	143	24	16	693	1	45	28	1
16	4	32	142	23	16	684	2	44	27	1
15	4	30	138	23	15	674	1	43	27	1
15	4	30	137	22	14	672	2	43	27	1
16	4	31	138	24	16	705	1	45	28	1
16	4	31	142	24	16	710	2	45	28	1
29	4	31	150	24	16	720	3	49	29	1
17	4	31	144	23	16	692	1	45	27	1
16	4	36	137	23	16	693	1	45	28	1
16	4	31	140	23	16	702	1	45	28	1
16	4	31	143	24	16	697	2	46	29	1
16	4	31	142	23	16	701	1	45	28	1
16	4	33	136	24	16	695	1	45	29	1
16	4	32	142	23	16	693	1	45	28	1
17	4	31	136	24	16	694	1	45	29	1
16	4	31	145	23	16	700	1	45	28	1
16	4	31	140	24	16	704	1	45	29	1
16	4	31	139	23	16	693	1	45	28	1
16	4	34	140	24	16	695	1	45	28	1
16	4	31	144	24	16	697	1	45	27	1
16	4	31	146	24	16	701	1	46	28	1
16	4	31	143	23	15	701	1	45	28	1
16	4	31	141	23	16	693	1	45	29	1
16	5	31	140	24	16	699	1	44	29	1
16	4	33	143	24	16	699	1	46	28	1
16	4	31	138	24	15	716	2	45	29	1
16	4	31	156	24	16	697	1	45	29	1
17	4	33	136	23	16	694	1	48	29	1
17	4	37	150	24	16	695	1	43	29	1
16	4	31	140	23	16	695	1	45	28	1
16	4	30	143	22	15	696	1	45	28	1
16	4	31	143	24	16	699	1	45	29	1
17	4	31	138	24	16	696	2	44	29	1
16	4	31	147	23	16	697	1	45	28	1
16	4	32	141	22	16	696	1	45	29	1
17	4	31	140	23	16	705	1	45	28	1
16	4	31	141	24	16	695	1	45	28	1
22	5	31	145	24	17	693	2	45	28	1
16	4	31	138	24	16	694	2	45	29	1
16	4	33	140	23	16	696	1	45	28	1
15	4	33	138	24	16	699	1	45	29	1
16	4	31	140	23	16	693	1	45	29	1
16	4	31	139	24	16	706	2	45	29	1
17	5	31	147	23	16	694	1	44	29	1
17	4	31	138	23	16	695	2	45	29	1
17	5	30	140	24	16	717	1	45	29	1
16	4	31	143	22	16	699	2	45	42	1
17	4	31	136	23	16	701	2	46	29	1
17	4	31	142	24	16	690	1	45	29	1
16	4	31	134	23	16	698	1	45	28	1
15	4	33	135	23	14	673	1	45	28	1
15	4	30	135	22	15	670	1	44	27	1
15	4	30	136	22	15	684	1	45	30	1
17	4	31	142	25	16	697	2	44	29	1
17	5	31	135	24	16	710	1	45	28	1
15	4	34	145	24	16	699	1	45	29	1
16	4	31	140	24	16	699	1	45	28	1
16	4	33	141	26	16	700	2	47	28	1
16	4	31	137	24	16	695	1	45	28	1
16	4	31	135	24	16	698	1	45	29	1
16	5	31	144	24	16	694	1	46	28	1
16	4	31	142	24	16	696	1	45	29	1
16	4	31	140	24	16	697	2	46	27	1
16	4	31	144	24	16	694	1	45	29	1
16	4	33	138	24	16	696	1	44	28	1
16	4	31	138	23	16	692	1	45	29	1
16	4	31	139	24	16	697	1	45	27	1
16	4	31	143	23	16	710	2	45	42	1
17	4	31	148	24	15	698	1	45	28	1
16	4	34	144	23	16	696	1	45	28	1
17	4	31	142	24	16	697	1	45	27	1
16	4	33	138	23	16	696	1	45	28	1
18	4	31	142	24	16	696	1	45	28	1
16	4	31	143	23	16	695	1	45	28	1
16	5	33	146	36	17	710	1	45	29	1
16	4	33	143	24	16	696	1	45	29	1
15	4	31	138	24	16	695	1	45	29	1
16	4	33	138	23	16	697	1	45	29	1
16	4	31	141	24	16	692	1	45	32	1
17	4	33	138	24	16	695	1	45	28	1
15	4	31	142	24	16	696	1	45	29	1
16	4	31	136	23	16	724	1	45	29	1
16	4	31	143	24	16	695	1	45	29	1
16	4	31	142	23	16	693	2	44	29	1
16	4	31	141	25	16	700	1	45	28	1
16	4	31	145	23	14	695	1	45	29	1
16	4	31	136	24	16	699	1	45	28	1
22	5	31	143	23	16	714	2	44	29	1
16	4	31	138	24	16	697	1	45	28	1
17	4	31	147	23	15	695	1	45	28	1
16	4	31	145	24	16	694	1	45	28	1
16	4	31	139	23	16	695	1	44	29	1
16	5	31	136	24	16	701	1	45	28	1
16	4	30	154	22	16	704	2	45	28	1
16	4	31	143	24	16	729	1	45	29	1
16	4	31	137	23	16	698	1	44	28	1
17	4	31	145	24	16	695	2	44	28	1
17	4	33	139	24	16	699	1	45	28	1
16	4	31	140	24	14	693	1	43	27	1
15	4	30	136	22	15	673	1	45	27	1
16	4	31	135	23	15	671	1	44	27	1
15	5	30	140	23	16	696	1	45	29	1
17	5	31	148	25	16	701	1	45	28	1
16	4	31	150	23	16	702	1	45	28	1
16	4	31	145	24	16	718	2	45	29	1
16	4	34	136	23	16	697	1	45	27	1
17	6	31	141	24	16	699	1	45	28	1
17	4	31	149	24	16	694	1	44	29	1
16	9	31	136	24	16	694	1	45	29	1
16	4	34	138	23	16	705	1	43	29	1
16	5	33	145	24	16	698	1	44	28	1
16	4	30	138	23	15	702	1	44	28	1
17	4	31	140	23	16	695	1	46	28	1
17	4	31	142	23	16	694	1	44	28	1
16	4	32	138	24	16	697	1	45	28	1
16	4	30	139	23	15	697	1	45	28	1
16	4	34	141	24	16	695	1	45	28	1
16	4	31	138	23	16	693	1	43	28	1
16	4	33	139	24	17	696	1	45	29	1
16	4	30	140	23	15	698	1	44	29	1
16	4	33	142	24	16	701	1	44	29	1
16	5	31	143	23	16	693	1	44	29	1
17	4	33	142	23	16	701	1	47	30	1
16	5	31	140	24	16	695	1	44	29	1
16	4	31	143	24	16	692	1	45	28	1
16	4	34	136	23	16	698	1	45	29	1
17	4	31	143	24	16	701	1	44	28	1
16	4	31	136	23	16	694	1	45	29	1
16	4	31	148	23	15	696	1	45	28	1
16	4	31	136	23	16	706	1	45	28	1
16	4	31	143	23	16	702	1	45	28	1
16	4	31	137	23	16	695	1	45	27	1
15	4	33	139	23	16	701	1	45	29	1
16	4	31	141	23	16	693	1	45	29	1
16	5	31	146	30	18	706	1	45	29	1
17	4	33	138	23	16	692	1	43	28	1
16	4	43	140	24	16	699	1	45	28	1
22	5	31	143	23	16	699	1	46	29	1
17	4	31	144	24	16	701	1	43	29	1
16	4	33	138	24	16	699	1	45	29	1
16	4	30	140	23	15	694	1	45	29	1
18	5	34	140	24	17	715	1	46	28	1
17	4	32	143	24	16	694	1	45	29	1
16	4	31	140	24	16	721	1	45	28	1
17	4	31	138	24	16	699	1	45	28	1
15	4	31	143	24	16	730	2	45	28	1
16	5	40	144	24	15	699	1	44	29	1
17	4	31	136	22	15	674	1	44	27	1
15	4	30	135	23	15	675	1	45	27	1
15	4	30	136	23	15	676	1	44	27	1
15	5	30	145	23	15	700	1	45	28	1
16	5	31	157	24	16	702	1	46	28	1
16	6	31	156	25	17	702	1	45	29	1
16	5	31	143	23	16	693	1	44	28	1
16	4	31	139	24	16	715	1	45	28	1
17	4	30	142	23	15	698	1	46	28	1
16	4	31	140	24	16	692	1	45	29	1
16	5	31	139	24	16	695	1	44	29	1
16	4	31	138	24	16	693	1	45	28	1
16	4	31	137	24	15	698	1	45	29	1
16	4	31	138	24	16	693	1	45	29	1
16	4	31	141	23	16	695	1	48	29	1
17	4	33	141	25	16	692	1	45	28	1
16	4	31	156	23	16	702	1	45	28	1
16	4	31	140	24	16	694	1	45	28	1
16	4	34	141	23	16	694	1	45	28	1
16	4	33	142	24	16	695	1	45	29	1
15	4	31	137	24	16	697	1	44	28	1
16	4	33	139	24	16	701	1	45	29	1
16	4	32	145	23	16	698	1	45	28	1
16	4	33	139	24	16	712	2	48	28	1
15	4	31	146	24	16	695	1	45	29	1
16	4	31	142	24	16	691	1	45	28	1
16	4	31	138	23	16	695	1	45	29	1
16	4	31	136	24	16	697	1	45	28	1
16	4	31	138	23	16	694	1	45	28	1
16	4	31	144	24	16	694	1	45	29	1
16	4	31	136	23	16	693	1	44	29	1
16	4	31	142	24	16	712	1	45	28	1
16	4	31	142	23	16	697	1	46	29	1
16	5	30	136	24	15	697	2	45	29	1
16	4	31	138	23	16	698	1	45	28	1
17	4	31	136	24	16	693	1	43	28	1
16	5	31	138	24	16	700	1	46	29	1
16	4	30	140	24	15	697	1	45	29	1
17	4	31	141	23	16	693	1	46	29	1
16	4	31	140	23	16	692	1	45	28	1
22	5	31	139	23	16	696	2	46	29	1
15	4	32	142	23	16	703	1	45	28	1
17	4	31	140	23	16	694	2	45	28	1
16	5	32	143	24	16	703	2	45	28	1
16	4	31	144	23	16	703	1	45	27	1
16	5	33	140	24	16	697	1	45	28	1
16	4	31	140	23	16	700	1	46	28	1
17	4	31	141	23	16	694	1	45	29	1
16	4	31	139	23	16	696	1	44	29	1
16	4	33	134	23	18	675	1	43	27	1
15	4	30	135	22	15	676	1	43	28	1
15	5	30	136	22	15	681	1	45	28	1
16	4	31	149	24	16	708	2	45	29	1
16	5	30	150	23	15	689	1	45	29	1
17	4	35	139	23	16	695	1	45	29	1
16	4	31	150	24	30	717	1	45	29	1
18	5	31	144	23	16	698	1	45	27	1
16	5	31	140	24	16	696	1	45	29	1
16	4	31	140	23	16	692	2	46	34	1
17	5	31	142	25	16	694	1	45	29	1
16	4	31	141	24	16	700	1	45	27	1
16	4	31	136	24	16	698	1	45	28	1
16	4	31	140	23	16	698	1	45	29	1
17	4	31	140	24	16	695	1	45	29	1
16	4	31	140	24	16	696	1	45	28	1
16	4	33	140	24	16	699	2	45	28	1
16	4	31	147	24	15	700	1	45	28	1
16	4	31	143	24	16	692	1	45	29	1
16	4	33	140	23	16	697	1	44	29	1
16	4	31	137	25	16	698	1	45	28	1
16	4	32	148	23	15	702	1	45	29	1
16	4	31	136	24	16	695	1	45	28	1
16	4	33	150	23	16	702	1	45	29	1
17	4	31	142	24	16	697	1	45	28	1
15	4	33	136	24	16	698	1	45	29	1
16	4	31	136	24	16	726	1	45	29	1
16	4	31	143	23	16	693	1	45	28	1
16	4	31	142	24	16	701	1	43	28	1
16	4	31	138	24	16	696	1	45	28	1
16	4	30	144	23	15	693	1	45	29	1
22	5	31	151	25	16	707	1	45	28	1
17	4	31	141	24	16	699	1	45	29	1
16	4	31	137	23	16	694	1	45	28	1
15	4	31	140	24	16	703	1	45	28	1
16	4	31	148	36	15	707	2	46	29	1
17	4	31	143	25	16	695	1	45	28	1
17	4	31	138	23	16	697	1	44	28	1
16	4	33	140	24	16	694	1	45	29	1
16	4	30	137	22	14	697	1	45	28	1
16	4	31	148	24	16	694	1	46	28	1
22	5	31	137	23	16	725	2	45	34	1
17	4	29	140	23	20	697	2	46	29	1
16	4	32	142	24	16	695	1	44	29	1
16	4	43	138	24	16	702	1	45	28	1
16	4	31	143	23	16	703	1	45	29	1
17	5	31	139	23	16	698	1	45	29	1
16	4	33	138	23	16	697	1	45	29	1
17	4	31	151	24	16	695	1	44	27	1
15	9	30	134	22	15	676	1	44	27	1
16	4	31	135	22	15	694	2	58	41	1
16	5	30	137	24	16	716	1	45	28	1
16	4	32	160	23	16	718	1	45	29	1
17	4	31	144	23	16	691	1	50	29	1
16	4	31	142	25	16	693	1	44	29	1
16	4	33	138	23	16	698	1	45	27	1
16	4	31	136	24	16	692	1	45	28	1
16	5	31	140	23	16	698	1	45	29	1
17	4	32	143	24	16	693	2	46	28	1
17	4	33	140	24	16	695	1	45	28	1
16	4	31	137	23	16	695	1	45	29	1
16	4	31	149	23	16	695	1	45	29	1
16	4	31	142	24	16	692	1	45	28	1
16	4	31	149	24	16	699	1	44	29	1
17	5	31	146	24	21	698	1	44	29	1
16	4	31	136	24	16	697	1	45	28	1
16	4	30	143	24	15	703	1	45	29	1
16	4	33	144	23	16	695	1	45	28	1
16	4	31	152	24	16	696	1	44	29	1
16	4	31	140	23	16	696	2	45	29	1
16	4	31	137	25	15	696	1	46	28	1
16	4	33	143	23	16	702	1	45	28	1
16	4	33	141	23	16	698	1	45	28	1
16	4	33	139	23	16	697	1	45	27	1
15	4	31	142	24	16	702	1	45	29	1
16	4	31	138	23	16	694	1	44	29	1
16	4	31	144	24	16	692	1	44	28	1
17	4	31	139	23	16	695	1	45	28	1
15	4	31	136	24	16	704	1	45	28	1
16	4	31	154	24	15	707	2	45	29	1
17	4	36	143	24	16	694	1	45	28	1
17	4	31	139	24	16	699	1	43	29	1
17	4	31	135	24	16	694	1	45	29	1
17	5	30	148	22	15	699	1	44	28	1
16	5	31	140	24	16	702	1	45	28	1
17	4	31	137	24	16	696	1	44	33	1
17	4	31	143	43	17	711	1	46	27	1
15	4	31	140	23	16	694	1	45	29	1
16	4	32	151	24	16	698	1	45	28	1
16	4	31	138	23	16	694	1	45	28	1
16	4	32	136	24	16	696	2	45	28	1
23	5	31	140	23	15	696	2	45	28	1
16	4	31	150	25	16	709	2	45	29	1
17	5	31	146	23	16	693	1	45	28	1
16	5	31	143	24	30	699	1	45	28	1
16	5	31	136	23	16	698	2	45	28	1
16	4	31	149	25	14	703	1	45	28	1
16	4	31	141	22	15	673	1	43	27	1
15	5	30	135	23	15	668	1	45	28	1
15	4	29	136	22	15	669	1	44	27	1
15	4	30	140	24	16	702	2	45	28	1
16	4	31	136	24	16	696	1	45	33	1
17	5	31	143	24	16	694	1	45	28	1
16	4	31	138	23	16	728	2	46	28	1
17	4	31	136	24	16	696	1	45	27	1
16	4	31	140	23	16	697	1	45	28	1
16	4	34	144	23	16	700	1	45	29	1
17	4	31	142	23	16	696	1	45	29	1
17	4	31	139	24	16	698	1	44	29	1
16	4	31	136	24	16	695	1	45	29	1
16	4	31	140	24	14	699	1	45	28	1
16	4	34	142	23	16	696	1	45	29	1
16	4	31	138	24	16	694	1	44	28	1
16	4	31	140	23	16	698	1	45	28	1
16	5	30	137	25	15	694	1	45	28	1
16	4	33	136	23	16	696	1	45	29	1
16	4	31	142	23	16	698	2	44	28	1
16	5	31	136	24	16	694	1	45	29	1
16	4	31	148	24	14	719	1	45	29	1
17	4	31	139	23	16	692	1	45	29	1
16	5	31	145	30	17	706	1	45	28	1
16	4	31	144	23	16	698	1	43	28	1
16	4	31	138	24	16	696	1	45	29	1
16	4	31	138	24	15	695	1	45	29	1
17	4	31	139	24	30	726	6	48	30	1
17	5	34	145	24	16	697	1	45	29	1
16	4	31	139	24	16	699	1	45	27	1
16	4	33	140	23	16	739	1	44	28	1
16	5	30	144	24	16	695	1	45	29	1
16	4	31	138	23	16	700	1	45	28	1
16	4	31	142	24	16	691	1	45	32	1
17	5	31	139	24	16	695	1	45	27	1
15	4	33	139	24	16	708	1	45	29	1
16	4	31	137	23	15	707	1	45	28	1
16	4	31	142	24	16	697	2	45	28	1
16	4	31	142	24	16	696	2	44	28	1
16	4	33	142	25	16	695	1	45	28	1
16	5	30	144	22	16	694	2	45	28	1
16	4	31	142	23	16	694	1	45	29	1
16	4	31	141	23	16	694	1	45	29	1
17	4	31	136	24	16	701	1	46	29	1
21	5	31	140	24	16	703	2	45	29	1
16	4	31	143	24	16	695	1	45	28	1
17	4	31	138	23	16	693	1	45	29	1
16	4	31	139	25	16	698	1	45	27	1
16	4	31	136	23	16	696	1	45	29	1
15	4	30	135	22	15	676	2	44	27	1
15	5	29	135	22	15	674	1	44	27	1
15	4	30	154	24	16	715	1	46	30	1
17	5	33	142	24	16	695	1	43	28	1
16	4	31	139	23	16	702	1	45	29	1
16	4	30	140	22	15	694	1	45	29	1
16	4	31	142	24	16	699	1	45	28	1
16	4	31	144	23	16	698	2	46	29	1
16	4	31	139	25	16	701	1	45	28	1
15	4	31	141	22	16	697	1	45	29	1
16	4	31	141	24	16	698	1	45	28	1
16	4	31	141	23	16	697	1	45	29	1
16	4	31	139	24	16	700	2	46	28	1
15	4	33	139	24	16	698	1	45	29	1
16	4	31	136	24	16	698	1	45	28	1
17	4	31	139	23	16	693	2	45	28	1
16	4	31	142	24	16	703	1	45	29	1
16	4	33	139	23	16	702	1	46	29	1
15	4	31	138	22	16	697	1	45	29	1
17	4	31	140	23	17	699	1	45	28	1
16	5	31	139	24	16	695	1	44	28	1
16	4	31	137	23	17	698	1	45	29	1
16	4	30	141	24	16	701	1	45	28	1
20	4	34	139	23	16	695	1	45	29	1
16	4	31	144	24	16	696	1	45	28	1
16	4	31	145	23	16	698	1	45	27	1
16	4	31	140	24	16	698	1	45	29	1
16	4	31	141	23	16	700	1	45	28	1
16	4	31	141	24	16	694	6	45	29	1
16	4	31	146	24	16	697	1	45	28	1
16	4	31	143	24	16	700	1	44	28	1
16	4	31	143	22	15	699	1	45	29	1
16	5	31	140	24	16	697	1	45	29	1
16	5	31	138	23	16	696	1	43	29	1
16	4	33	137	24	16	696	1	45	28	1
16	4	32	136	24	15	698	1	45	28	1
16	4	31	142	24	16	693	1	45	28	1
16	4	31	142	23	16	694	1	44	29	1
16	4	31	153	24	16	696	1	43	29	1
16	4	34	140	24	29	694	1	45	29	1
15	5	30	144	23	16	694	1	44	28	1
16	4	31	141	24	16	696	2	45	29	1
16	4	31	140	24	16	711	1	45	28	1
16	4	31	140	23	16	693	1	45	27	1
15	4	31	141	23	16	694	2	46	29	1
22	5	31	145	23	16	717	2	45	29	1
16	4	31	141	24	16	698	2	44	28	1
16	4	31	135	23	16	695	1	44	28	1
16	4	33	138	24	15	675	1	45	28	1
15	4	30	136	23	15	680	1	44	27	1
15	4	31	134	23	15	690	2	44	27	1
25	4	30	155	24	16	697	2	46	28	1
16	4	31	138	25	16	695	1	45	28	1
29	4	31	150	23	15	723	1	45	29	1
16	4	31	142	24	16	703	1	45	28	1
17	5	31	142	23	16	691	1	45	29	1
16	4	31	135	23	16	699	1	46	28	1
15	4	33	141	24	16	698	1	45	28	1
19	5	31	142	24	16	695	1	45	28	1
16	4	31	145	23	16	694	1	44	28	1
16	4	31	140	24	16	696	1	45	28	1
15	4	33	140	23	16	698	2	45	29	1
16	4	31	141	24	16	698	1	45	29	1
21	4	31	139	28	16	700	1	45	28	1
16	4	31	142	24	16	696	2	44	28	1
16	4	32	138	24	16	695	1	45	29	1
17	4	31	140	24	16	691	2	45	29	1
16	4	31	139	23	16	691	1	44	29	1
17	4	31	139	23	17	697	1	45	27	1
16	4	31	136	23	16	698	1	45	30	1
17	5	31	139	24	16	718	1	45	28	1
16	4	31	142	23	16	691	1	45	29	1
16	4	31	141	24	16	698	1	45	29	1
16	4	31	143	24	16	696	1	45	28	1
15	4	30	142	23	16	693	1	45	29	1
16	4	33	138	23	16	693	1	45	29	1
16	4	44	142	24	16	697	1	45	28	1
16	4	31	139	23	16	698	1	43	28	1
16	4	31	143	24	16	701	1	44	28	1
24	5	30	140	22	16	694	1	45	28	1
16	4	33	144	24	16	815	2	48	31	1
