Datatype: kernel_timings_CPU_n21
NC 	MAXOCCUPANCY 	BIRTH 	INFECTIONS 	NEWINFECTIONS 	PHAGEDECAY 	MOVEMENT 	SWAPZERO 	UPDATEOCCUPANCY 	NUTRIENTDIFFUSION 	SWAPZERO2
49	94	391	2033	101	216	1633	204	219	340	0
49	94	387	2033	100	220	1635	203	225	336	0
49	94	391	2031	101	216	1629	204	219	336	0
49	94	391	2032	101	216	1629	203	219	340	0
49	95	386	2032	101	220	1633	204	225	336	0
49	94	387	2036	135	216	1674	203	219	336	0
49	94	389	2033	101	239	1688	209	219	337	0
49	94	410	2084	101	216	1630	203	219	340	0
49	94	388	2032	101	216	1643	204	225	337	0
49	94	389	2032	104	216	1636	207	219	335	0
49	94	391	2033	100	217	1697	204	219	341	0
49	94	387	2033	101	220	1618	203	225	336	0
49	95	387	2035	118	216	1619	207	219	336	0
50	95	395	2032	102	216	1643	203	219	340	0
50	95	388	2033	101	220	1625	204	225	336	0
50	95	388	2034	101	216	1634	207	219	349	0
63	96	388	2033	101	220	1627	205	224	336	0
50	95	393	2032	118	216	1635	203	219	336	0
50	100	388	2034	101	216	1626	204	219	340	0
50	95	388	2033	101	219	1632	203	225	336	0
50	96	393	2031	101	216	1632	205	219	336	0
50	100	388	2033	115	216	1633	203	219	340	0
50	95	388	2032	101	219	1638	205	224	336	0
50	95	392	2032	101	217	1645	227	238	336	0
67	102	410	2067	101	217	1633	204	219	340	0
50	95	388	2031	119	216	1632	207	219	336	0
50	96	388	2034	101	220	1633	204	225	336	0
50	95	393	2031	101	216	1637	207	219	336	0
50	95	392	2033	115	216	1625	204	219	341	0
50	95	388	2031	101	220	1626	202	225	335	0
50	96	387	2035	101	217	1622	208	219	336	0
50	95	392	2032	115	216	1645	203	219	340	0
50	96	388	2033	101	219	1620	204	225	336	0
50	95	388	2032	101	216	1669	206	219	336	0
50	95	392	2032	113	230	1664	204	219	340	0
50	95	388	2032	101	220	1621	203	242	353	0
68	99	404	2032	101	216	1626	204	220	361	0
62	96	388	2066	118	216	1631	208	219	336	0
50	96	392	2032	101	217	1636	204	219	340	0
50	95	388	2032	112	216	1631	203	224	336	0
50	95	388	2033	104	216	1622	208	219	336	0
50	95	392	2032	112	217	1631	203	219	340	0
50	95	388	2032	101	216	1660	205	239	355	0
50	95	388	2034	114	216	1628	207	219	336	0
50	96	392	2032	101	216	1616	204	219	340	0
50	95	388	2032	112	216	1632	203	225	336	0
50	96	392	2032	101	217	1635	204	219	341	0
50	96	388	2033	112	220	1637	203	224	336	0
50	95	392	2032	101	216	1624	204	219	336	0
50	95	392	2031	113	216	1640	203	219	339	0
50	95	388	2032	101	220	1636	204	225	336	0
50	96	393	2031	114	216	1636	203	219	335	0
50	96	392	2032	101	216	1624	204	219	340	0
50	96	402	2061	112	220	1633	203	225	336	0
50	96	392	2032	101	216	1617	205	219	336	0
50	100	388	2032	111	216	1630	204	219	340	0
50	96	395	2034	101	216	1671	203	219	336	0
54	96	389	2033	113	216	1640	203	219	340	0
50	95	391	2043	105	216	1630	210	219	336	0
50	96	393	2032	113	216	1636	203	219	336	0
50	95	388	2033	101	216	1636	204	219	359	0
51	109	388	2114	114	232	1634	203	219	336	0
50	95	393	2033	102	217	1640	204	219	341	0
50	95	388	2032	112	220	1619	203	225	335	0
50	95	392	2031	101	216	1634	204	219	337	0
50	96	392	2031	112	216	1633	203	219	340	0
50	96	395	2032	101	217	1632	205	220	336	0
50	100	389	2032	111	216	1630	203	219	340	0
50	96	390	2032	101	219	1631	204	225	336	0
50	96	393	2031	111	217	1633	203	219	336	0
50	100	388	2033	101	216	1631	204	219	340	0
50	95	389	2032	113	221	1669	208	219	335	0
50	95	393	2032	102	216	1629	204	219	336	0
50	100	388	2033	112	216	1632	203	219	340	0
50	95	388	2032	108	220	1620	204	224	336	0
50	96	393	2031	113	216	1623	203	219	335	0
50	95	388	2033	112	216	1632	208	219	336	0
50	95	393	2032	114	217	1642	203	219	340	0
50	95	388	2033	106	216	1619	204	219	341	0
50	95	388	2031	114	216	1636	206	236	352	0
50	95	424	2033	113	216	1638	205	219	341	0
50	96	389	2033	111	216	1638	203	225	336	0
50	96	388	2037	112	216	1626	209	219	336	0
50	95	393	2031	113	216	1647	203	219	340	0
50	95	388	2034	111	221	1634	204	224	337	0
50	96	392	2031	111	216	1628	202	219	336	0
50	96	388	2033	111	220	1627	204	224	336	0
50	95	393	2032	111	217	1626	203	219	336	0
50	100	388	2033	111	216	1629	203	219	341	0
50	95	388	2032	111	219	1630	203	225	336	0
50	95	393	2076	111	216	1630	204	220	336	0
50	100	388	2032	111	217	1622	203	219	340	0
50	96	388	2031	112	220	1625	207	219	336	0
50	95	393	2032	111	216	1631	203	219	336	0
50	100	388	2033	111	216	1626	205	219	340	0
50	96	388	2032	111	220	1630	203	219	336	0
50	96	388	2032	112	217	1623	204	219	341	0
50	95	389	2032	115	216	1637	207	219	336	0
50	96	407	2099	115	232	1670	204	220	341	0
50	95	388	2032	112	220	1640	203	225	336	0
50	96	392	2032	113	216	1637	204	219	336	0
50	99	388	2033	112	216	1634	203	219	340	0
50	96	388	2034	112	220	1622	204	225	336	0
50	96	393	2031	114	216	1648	203	219	336	0
50	100	388	2032	112	217	1635	204	219	340	0
50	96	388	2032	113	219	1638	203	224	336	0
50	96	391	2034	112	216	1629	205	219	340	0
50	96	390	2034	116	216	1630	207	219	336	0
50	95	397	2031	112	217	1652	218	219	341	0
50	96	388	2032	112	217	1634	203	224	336	0
50	95	388	2033	115	216	1617	208	219	336	0
50	95	393	2033	112	217	1635	203	219	340	0
50	95	390	2032	112	216	1624	205	224	336	0
50	95	390	2032	117	216	1634	207	219	336	0
50	96	394	2032	112	216	1632	204	219	340	0
50	95	389	2032	112	217	1633	203	224	335	0
50	96	394	2032	112	217	1635	204	219	340	0
50	96	423	2066	113	220	1632	203	220	336	0
50	96	395	2032	112	216	1635	204	219	336	0
50	100	389	2031	112	216	1632	203	219	340	0
50	96	390	2032	112	220	1618	204	219	336	0
50	95	394	2032	112	216	1625	203	219	335	0
50	100	388	2034	113	216	1632	204	219	341	0
50	95	389	2032	112	220	1631	206	219	336	0
50	96	394	2033	112	216	1721	220	219	341	0
50	95	388	2032	115	217	1634	203	224	336	0
50	96	392	2033	114	216	1626	204	219	341	0
50	95	388	2073	142	220	1626	204	225	336	0
50	96	393	2032	113	216	1623	204	219	336	0
50	99	388	2032	112	216	1671	203	219	361	0
50	96	389	2033	113	219	1635	208	219	336	0
50	95	392	2032	112	216	1635	203	219	336	0
54	96	388	2034	111	216	1623	204	219	340	0
50	95	388	2032	112	220	1629	208	219	336	0
50	95	393	2032	112	217	1627	203	219	336	0
54	95	388	2100	112	217	1686	203	225	336	0
50	100	388	2032	113	217	1630	205	219	342	0
50	95	388	2029	112	220	1636	203	224	336	0
50	95	393	2028	112	216	1634	204	220	336	0
50	100	388	2029	112	216	1634	203	219	340	0
50	95	388	2029	111	220	1619	204	225	336	0
50	95	392	2029	112	216	1628	203	219	335	0
50	100	388	2073	112	216	1624	204	219	341	0
50	96	388	2047	115	226	1642	207	219	335	0
50	95	392	2033	112	216	1624	204	219	336	0
54	95	388	2033	112	217	1621	203	226	361	0
50	96	395	2032	112	216	1611	204	219	340	0
50	95	389	2033	112	216	1644	203	224	336	0
50	95	391	2032	115	216	1631	208	219	336	0
50	96	393	2033	111	216	1638	203	219	340	0
50	95	388	2032	111	219	1629	203	225	336	0
50	95	388	2035	112	217	1631	207	219	336	0
50	95	392	2033	112	216	1637	205	219	341	0
50	95	388	2032	113	219	1631	203	224	335	0
50	95	388	2102	106	216	1616	204	219	336	0
50	96	393	2032	106	217	1640	203	219	339	0
50	97	393	2032	106	217	1633	205	219	336	0
50	100	388	2031	106	217	1634	203	219	340	0
50	96	389	2033	106	220	1623	207	219	336	0
50	96	393	2032	106	217	1640	202	219	335	0
50	101	388	2034	106	216	1630	204	219	341	0
50	96	388	2031	106	220	1635	204	219	335	0
50	96	394	2034	106	216	1637	203	219	337	0
50	100	388	2033	106	216	1639	203	219	340	0
50	96	388	2050	109	226	1636	208	219	336	0
50	95	393	2032	106	217	1637	203	219	335	0
50	96	389	2033	110	217	1630	208	219	336	0
50	96	393	2032	106	216	1639	203	219	339	0
50	96	388	2033	106	216	1631	204	225	336	0
50	96	388	2032	109	216	1630	207	219	336	0
50	96	393	2032	107	216	1634	205	219	341	0
50	96	389	2033	106	216	1637	203	226	336	0
50	96	388	2084	110	232	1655	211	232	336	0
50	96	393	2032	106	216	1642	203	219	339	0
50	96	389	2032	109	219	1625	204	225	337	0
50	96	392	2031	108	216	1635	203	219	335	0
50	97	388	2066	117	216	1621	207	219	336	0
50	96	393	2031	133	217	1631	203	219	335	0
50	96	389	2032	108	216	1646	204	219	340	0
50	97	389	2035	111	216	1638	207	219	336	0
50	96	393	2032	106	216	1639	204	219	340	0
50	96	388	2075	106	216	1660	203	225	336	0
50	96	389	2035	106	216	1615	207	219	350	0
52	99	415	2033	107	216	1625	203	219	339	0
50	96	388	2031	106	220	1628	204	225	336	0
50	96	388	2034	109	216	1626	207	219	336	0
50	97	388	2033	108	220	1627	205	225	337	0
50	96	392	2031	114	216	1639	203	219	335	0
50	100	388	2032	133	216	1629	204	219	340	0
50	96	388	2032	104	219	1636	203	224	336	0
50	96	393	2031	103	216	1635	204	219	336	0
50	100	389	2070	106	217	1632	203	219	340	0
50	96	389	2032	104	220	1632	208	234	354	0
50	97	412	2046	110	217	1636	203	219	336	0
50	96	389	2032	130	216	1629	204	219	340	0
50	96	389	2031	108	216	1615	207	219	336	0
50	97	389	2034	106	220	1629	204	225	336	0
50	96	389	2035	104	216	1629	206	219	336	0
50	96	393	2032	110	216	1637	204	219	340	0
50	96	389	2032	130	220	1624	203	225	336	0
50	96	393	2030	107	217	1640	205	219	336	0
50	96	393	2032	105	229	1664	203	219	339	0
50	96	389	2033	110	220	1633	204	225	336	0
50	96	395	2032	132	217	1625	203	219	336	0
50	100	389	2033	107	217	1624	204	219	341	0
50	97	388	2032	110	220	1638	203	225	335	0
54	97	389	2032	133	217	1626	204	219	341	0
50	96	388	2032	110	216	1628	207	219	335	0
50	96	394	2033	109	216	1635	205	219	336	0
54	97	389	2054	147	216	1671	203	240	354	0
50	96	406	2052	106	216	1634	204	219	336	0
50	96	394	2033	110	216	1624	203	219	340	0
50	96	389	2033	133	220	1635	203	225	336	0
50	97	393	2032	106	216	1644	203	219	336	0
50	101	388	2033	110	216	1639	204	219	340	0
50	96	388	2032	133	220	1628	203	225	336	0
54	97	389	2034	107	216	1623	205	219	340	0
50	96	388	2033	115	216	1633	207	219	336	0
50	96	395	2033	134	217	1638	204	219	340	0
50	97	390	2032	112	216	1667	203	225	336	0
50	96	432	2064	134	216	1627	204	219	336	0
50	96	394	2033	112	217	1670	203	219	359	0
63	97	390	2032	134	232	1689	209	219	336	0
50	97	393	2031	112	216	1642	203	219	336	0
50	96	389	2032	134	217	1719	210	233	347	0
51	100	405	2094	116	223	1685	209	226	346	0
51	100	405	2093	138	224	1678	211	226	346	0
55	99	400	2094	116	223	1680	210	232	346	0
51	99	405	2147	153	223	1681	210	226	351	0
51	100	400	2093	116	227	1677	209	232	346	0
51	99	405	2095	138	223	1687	210	226	351	0
51	99	400	2094	115	226	1682	209	231	346	0
51	100	405	2095	137	222	1676	209	226	351	0
51	99	401	2094	116	226	1688	213	226	346	0
51	99	405	2094	138	223	1671	210	226	351	0
51	99	401	2093	118	226	1676	214	226	345	0
51	100	401	2094	153	227	1680	214	226	346	0
51	99	405	2093	115	223	1698	210	226	350	0
51	99	413	2125	137	227	1675	214	226	346	0
51	99	405	2094	116	222	1694	209	226	350	0
51	100	401	2095	137	224	1690	214	226	347	0
51	99	413	2094	116	223	1718	209	226	350	0
51	99	401	2094	144	223	1682	214	226	347	0
51	99	405	2093	117	223	1685	209	226	350	0
51	99	401	2094	151	223	1691	210	226	346	0
51	103	401	2094	147	223	1700	224	246	365	0
51	105	401	2162	146	227	1676	210	232	347	0
51	99	405	2094	146	223	1668	209	226	349	0
51	100	401	2094	147	226	1679	210	232	346	0
51	99	405	2094	146	223	1687	209	226	350	0
51	99	400	2094	147	226	1678	214	226	346	0
51	99	405	2093	146	223	1665	209	226	350	0
51	100	401	2094	146	227	1672	214	226	346	0
51	99	405	2093	147	223	1673	209	226	350	0
51	99	403	2093	147	227	1681	215	226	346	0
51	99	407	2094	147	223	1917	305	337	383	0
51	100	417	2108	150	223	1687	211	226	346	0
51	105	401	2094	146	223	1677	209	231	346	0
51	99	401	2097	146	223	1678	210	226	346	0
51	105	400	2093	146	223	1678	209	231	346	0
51	99	401	2097	146	223	1679	210	226	346	0
55	100	400	2094	146	223	1677	209	232	346	0
51	99	405	2094	146	223	1683	211	226	346	0
51	99	401	2093	146	227	1668	209	232	346	0
51	99	405	2161	148	223	1684	210	226	351	0
51	99	400	2094	147	226	1684	213	226	346	0
51	100	403	2095	153	226	1670	214	226	346	0
51	100	407	2093	149	223	1672	209	226	350	0
51	100	403	2095	147	227	1647	214	226	346	0
51	99	407	2093	147	224	1692	209	226	350	0
51	99	401	2093	150	222	1677	214	226	346	0
51	99	406	2094	146	223	1682	209	226	350	0
51	100	401	2093	153	223	1687	210	226	346	0
51	100	405	2093	147	223	1683	224	233	366	0
51	99	401	2098	146	222	1672	210	226	347	0
51	103	401	2094	147	223	1669	209	231	346	0
51	105	401	2094	147	224	1680	211	232	346	0
51	100	400	2099	147	223	1677	209	226	346	0
55	100	401	2094	146	223	1679	210	248	364	0
51	100	420	2131	161	223	1719	209	226	358	0
51	99	401	2096	147	247	1734	216	226	346	0
51	99	406	2085	147	232	1727	203	219	340	0
50	110	410	2125	144	216	1680	222	220	336	0
50	100	389	2032	144	217	1634	203	219	339	0
50	96	388	2033	144	221	1634	209	219	336	0
50	96	392	2033	158	216	1630	203	219	336	0
50	97	411	2102	147	228	1677	205	219	337	0
54	97	389	2100	142	233	1691	218	231	351	0
50	96	409	2107	158	217	1691	217	219	341	0
50	97	389	2033	142	220	1633	203	225	336	0
50	96	389	2035	143	217	1639	203	219	336	0
50	97	393	2032	142	216	1622	203	236	349	0
51	109	389	2034	143	220	1629	204	223	336	0
50	96	395	2033	144	217	1632	203	219	336	0
54	97	391	2032	143	217	1638	204	219	341	0
50	96	391	2031	149	216	1633	208	219	335	0
50	97	391	2034	159	221	1619	204	224	336	0
50	97	393	2032	143	216	1638	203	219	335	0
49	100	389	2034	142	216	1617	204	219	340	0
50	97	389	2032	144	220	1617	208	219	335	0
50	97	393	2087	156	217	1637	204	219	340	0
50	96	389	2033	145	217	1631	203	225	335	0
49	96	388	2032	162	217	1628	204	219	336	0
50	97	393	2033	143	216	1636	203	219	340	0
50	96	389	2033	143	220	1637	205	225	336	0
50	97	393	2032	143	216	1633	203	219	336	0
50	97	391	2034	149	217	1634	208	219	336	0
50	97	395	2031	160	216	1631	203	219	372	0
53	114	405	2075	144	220	1629	209	219	336	0
50	97	394	2033	143	216	1629	203	219	336	0
54	96	388	2073	146	217	1639	204	226	336	0
50	96	388	2032	164	216	1629	206	219	335	0
50	97	393	2033	144	216	1643	222	219	359	0
51	110	389	2034	146	221	1632	203	219	336	0
50	96	394	2033	166	216	1635	205	219	336	0
54	96	388	2032	146	217	1643	203	219	339	0
50	97	393	2032	145	217	1631	204	219	343	0
50	97	390	2032	160	220	1631	203	224	336	0
50	97	395	2101	143	216	1664	217	219	341	0
50	96	389	2034	146	216	1643	204	225	336	0
50	96	389	2037	160	216	1638	204	219	336	0
50	97	394	2033	143	216	1636	203	219	340	0
50	96	389	2033	146	219	1615	204	226	336	0
50	96	394	2032	160	216	1635	203	219	335	0
50	100	389	2032	145	217	1629	204	219	340	0
50	97	405	2056	153	216	1629	207	219	336	0
50	97	389	2070	165	220	1629	208	220	336	0
50	97	393	2032	150	216	1639	203	219	336	0
54	97	390	2032	159	216	1677	204	226	336	0
50	96	389	2032	151	216	1631	207	219	336	0
50	96	393	2032	159	216	1632	204	219	341	0
50	96	388	2031	147	219	1636	203	226	336	0
50	96	394	2032	165	216	1629	204	219	336	0
53	97	389	2034	150	216	1637	203	219	340	0
50	96	389	2032	162	216	1622	208	219	336	0
50	96	394	2033	147	217	1636	203	219	341	0
50	98	394	2032	159	216	1646	204	219	336	0
50	101	388	2071	154	217	1639	203	219	340	0
50	96	388	2113	162	217	1632	205	219	336	0
50	96	392	2033	148	217	1629	204	219	340	0
50	96	389	2033	158	221	1630	204	224	336	0
50	97	393	2031	153	216	1632	203	219	335	0
50	100	389	2032	162	217	1634	204	219	340	0
50	97	389	2031	151	216	1631	208	219	336	0
50	97	395	2032	165	217	1632	204	219	340	0
50	96	390	2031	151	219	1638	203	224	336	0
50	101	391	2033	159	217	1632	204	219	340	0
50	96	409	2055	158	217	1630	207	219	336	0
50	97	395	2033	163	217	1630	204	219	340	0
50	97	390	2032	147	219	1638	203	225	336	0
50	97	395	2032	167	217	1622	204	219	336	0
50	100	389	2031	151	217	1634	203	219	340	0
50	96	389	2031	168	217	1661	208	219	336	0
50	96	393	2070	170	217	1660	216	219	340	0
50	96	389	2069	166	220	1620	220	226	366	0
51	99	425	2057	164	216	1672	203	219	356	0
50	97	394	2051	176	230	1705	205	219	340	0
50	97	389	2032	167	219	1633	203	225	336	0
50	97	393	2032	170	217	1642	205	219	336	0
50	116	407	2032	166	216	1629	203	219	340	0
50	97	389	2032	175	216	1623	207	219	336	0
50	97	393	2068	166	216	1633	203	219	357	0
51	111	390	2032	174	237	1647	208	219	336	0
50	96	411	2046	167	216	1674	204	219	340	0
50	97	389	2264	177	216	1670	209	219	336	0
50	97	393	2109	168	216	1632	203	219	340	0
50	97	397	2033	172	216	1624	204	219	341	0
50	96	390	2033	168	220	1632	203	225	336	0
50	96	395	2032	172	216	1632	203	219	336	0
50	101	390	2032	167	216	1624	203	219	340	0
50	96	389	2032	172	219	1629	208	219	336	0
50	96	393	2032	167	216	1633	203	219	340	0
50	97	389	2032	172	220	1628	204	224	336	0
50	96	388	2035	168	216	1644	209	233	336	0
50	115	408	2033	172	216	1639	204	219	341	0
50	97	389	2135	189	231	1630	203	219	336	0
50	97	389	2034	177	216	1626	208	219	336	0
50	96	394	2031	168	217	1634	203	219	340	0
50	97	389	2033	173	220	1622	203	225	336	0
50	96	407	2089	168	216	1638	203	219	336	0
50	100	389	2033	172	216	1631	204	219	340	0
50	96	389	2032	174	216	1628	207	219	336	0
50	96	394	2033	173	216	1632	204	219	340	0
50	97	389	2032	176	220	1672	203	225	336	0
50	97	393	2032	175	216	1639	204	219	336	0
54	97	389	2032	175	216	1633	203	219	339	0
50	97	395	2033	175	217	1642	204	219	341	0
50	97	390	2033	174	220	1632	207	219	336	0
50	96	395	2032	175	216	1631	204	219	336	0
50	96	391	2032	175	216	1637	203	225	336	0
50	97	389	2036	176	216	1627	204	219	336	0
50	96	393	2031	190	223	1685	203	219	340	0
50	96	389	2098	180	216	1632	209	220	336	0
50	96	392	2032	174	216	1634	203	219	340	0
50	96	389	2031	176	220	1637	204	224	336	0
50	96	393	2031	176	216	1606	203	219	336	0
50	97	389	2033	180	217	1635	209	220	336	0
50	97	393	2033	176	217	1619	203	219	340	0
50	96	389	2032	176	219	1617	205	226	336	0
50	96	393	2033	177	216	1633	204	219	335	0
53	96	389	2033	176	216	1637	204	224	336	0
50	97	389	2032	180	216	1650	210	234	352	0
51	100	413	2034	176	216	1631	204	219	340	0
50	96	389	2032	180	216	1631	207	219	335	0
50	97	413	2091	181	231	1673	204	219	341	0
50	97	389	2032	177	220	1624	207	219	335	0
50	97	389	2034	176	221	1632	204	225	336	0
50	97	393	2031	177	216	1641	203	219	335	0
50	101	389	2033	176	216	1633	205	219	340	0
50	96	389	2032	181	216	1631	207	219	336	0
50	96	393	2046	182	231	1670	205	219	341	0
50	96	389	2034	176	219	1635	203	225	336	0
50	97	393	2031	175	216	1628	204	219	336	0
56	97	389	2031	176	216	1622	203	219	340	0
50	97	389	2033	180	216	1628	209	219	336	0
50	97	393	2032	176	216	1634	203	219	340	0
50	97	394	2032	176	217	1632	205	219	336	0
54	97	389	2031	177	217	1636	203	225	336	0
50	96	389	2033	180	216	1635	204	219	336	0
50	96	393	2032	177	217	1634	203	219	340	0
50	96	389	2104	182	216	1636	208	219	336	0
50	96	393	2031	177	217	1626	203	219	340	0
50	97	389	2033	176	220	1637	204	225	336	0
50	96	393	2031	177	216	1652	220	220	336	0
50	100	390	2033	176	216	1629	204	219	340	0
50	96	389	2030	180	216	1633	207	219	335	0
50	96	389	2035	177	220	1634	203	224	337	0
50	97	393	2032	177	216	1640	204	219	335	0
54	97	389	2194	191	226	1672	222	238	337	0
50	97	393	2034	177	216	1636	203	219	340	0
50	96	389	2033	177	219	1621	204	225	336	0
50	96	393	2032	176	216	1625	203	219	336	0
50	101	389	2033	177	216	1626	204	219	341	0
50	97	389	2032	181	216	1627	208	219	336	0
50	96	393	2034	177	216	1636	204	219	340	0
50	96	389	2033	177	219	1626	203	225	336	0
50	101	389	2035	177	217	1630	204	219	340	0
50	97	389	2032	181	216	1631	207	219	336	0
50	96	392	2032	177	229	1653	204	219	340	0
50	96	389	2031	176	220	1638	204	226	335	0
50	96	394	2033	176	216	1620	204	219	336	0
53	97	389	2032	177	216	1641	203	219	340	0
50	96	389	2033	181	216	1630	207	219	336	0
50	96	393	2032	177	216	1633	203	219	343	0
50	95	388	2032	187	220	1640	204	224	336	0
50	95	392	2032	178	216	1634	203	219	336	0
